dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Dry Bean,Data\Input\Subsets\Dry Bean\2363171313_20260528_183201.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0047256885475891,10.0,1.0,13543.0,7.0,1354.3,0.7,1934.7142857142856,0.1472081218274111,1.0,0.7918446685699057,0.2306161324676181,1.055107554879607,2.2074647135577217,-0.768413865097016,-0.0002895921468734,3.394400745983279e-05,0.0088419109865426,0.0019873518671344,9.6,2.90516780926679,2.2,0.3999999999999999,19.87926856135713,0.3571199850762869,0.1763282447353442,0.0026179439958329,1,1,1,1,1,1,1,1
Dry Bean,Data\Input\Subsets\Dry Bean\2771109370_20260528_183201.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.038647342995169,16.0,1.0,1656.0,7.0,103.5,0.4375,236.57142857142856,0.1474654377880184,1.0,0.8015093549968393,0.2019992405137887,1.0760471647941856,2.2289025961502973,-0.8569977122243706,-0.0043806805610656,0.0001925342541112,0.0544789634544348,0.0079633618640594,17.2,4.791659420284375,6.8,0.9797958971132712,29.114778049933392,0.4108128636754693,0.1077885942419713,0.0017589275987707,1,1,1,1,1,1,1,1
Dry Bean,Data\Input\Subsets\Dry Bean\801041472_20260528_183202.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0218430034129692,16.0,1.0,2930.0,7.0,183.125,0.4375,418.57142857142856,0.1473272490221642,0.9375,0.7933542279603716,0.1828335861671703,1.0457448953713362,2.2107995290629527,-0.855526059049043,-0.0028527822494506,0.0001054365308114,0.0246690524590641,0.0040129554483678,19.5,13.10915710486376,4.8,0.6,26.483176485754804,0.3689858580059184,0.1224975449454619,0.0017698033216229,1,1,1,1,1,1,1,1
Dry Bean,Data\Input\Subsets\Dry Bean\3195394058_20260528_183202.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0103309120258272,16.0,1.0,6195.0,7.0,387.1875,0.4375,885.0,0.1473489519112207,1.0,0.8046341645692808,0.2029569668449928,1.05942592759513,2.2358783856494693,-0.8575558829265049,-0.0010352402925491,8.414032588944487e-05,0.0204343550717956,0.002248062231178,12.9,6.876772498781678,3.2,0.6,23.77207683382751,0.7216138960679013,0.1400061616727613,0.0022889793033136,1,1,1,1,2,2,1,1
Dry Bean,Data\Input\Subsets\Dry Bean\3212966016_20260528_183203.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0062911628821389,16.0,1.0,10173.0,7.0,635.8125,0.4375,1453.2857142857142,0.1471471471471471,1.0,0.8065979791165878,0.2133992425821067,1.0686924732465068,2.2402735503809152,-0.8579095626109247,-0.0004884144067764,6.113830426147705e-05,0.0185254039195238,0.0040060189518382,12.3,9.3706990134141,2.4,0.4898979485566356,21.589102316187528,0.3115391510531018,0.1589362520347539,0.0017250589821037,1,1,1,1,1,1,1,1
Dry Bean,Data\Input\Subsets\Dry Bean\3135969831_20260528_183204.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0052510666229077,16.0,1.0,12188.0,7.0,761.75,0.4375,1741.142857142857,0.1472892510184895,1.0,0.802102127956092,0.1945776992820271,1.058979109287166,2.230224221011144,-0.8571055606697531,-0.0004234322309494,5.070093606340801e-05,0.0235815709100912,0.0016613178213147,12.4,9.981983770774224,2.0,0.0,20.644149370461086,0.4103334211241873,0.1686573006685596,0.0020032817668702,1,1,1,1,1,1,1,1
Dry Bean,,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0047256885475891,16.0,1.0,13543.0,7.0,846.4375,0.4375,1934.7142857142856,0.1472081218274111,1.0,0.8027190186666631,0.1972648556996969,1.0551059572483257,2.2316004500633912,-0.8572194613142481,-0.0003479573726654,2.5412965791527203e-05,0.0109696520522877,0.0034966598286311,15.1,8.825531145489204,3.3,0.9,20.15083150702591,0.4652773707695457,0.1714323899621563,0.0014107414534425,1,1,1,2,2,1,1,2
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2110793989_20260528_183205.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0040060090135202,12.0,0.6666666666666666,3994.0,2.0,332.8333333333333,0.1666666666666666,1997.0,0.1671537112799532,0.25,0.0192423126127939,2.012468265089052e-07,0.0537166960697754,1.0194286391088432,0.7788777953681222,-0.0002541098405014,9.073949973432831e-05,0.0316245815159618,0.0116932322085006,12.5,12.71416532848303,2.0,0.0,45.821319644672585,7.002924015537031,0.068526135719118,0.0099130238497449,1,1,2,2,1,1,2,2
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\879781880_20260528_183205.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0040060090135202,15.0,0.6,3994.0,2.0,266.26666666666665,0.1333333333333333,1997.0,0.1671537112799532,0.2,0.0188270520123186,0.0,0.0752745028982728,1.0190053984436935,0.4544910213679482,-0.0003378788585012,8.363105550879297e-05,0.0407150817237793,0.0109336659824233,17.3,12.915494570476191,2.2,0.3999999999999999,45.960291263746285,3.7789668231226696,0.0669781646692266,0.0063427402376612,1,1,1,1,1,1,2,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\4065998540_20260528_183206.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0040060090135202,21.0,0.7142857142857143,3994.0,2.0,190.1904761904762,0.0952380952380952,1997.0,0.1671537112799532,0.2857142857142857,0.0211472612173692,0.0,0.059402469442487,1.021372449113643,-0.075065025838453,-8.579546755010426e-06,0.0011040341307659,0.0266575244325305,0.0098224653421221,10.9,7.020683727387241,2.7,0.9,45.61669268052247,3.770438478873789,0.0668663245928869,0.0060094634698758,1,1,2,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2695216473_20260528_183206.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0040060090135202,16.0,0.625,3994.0,2.0,249.625,0.125,1997.0,0.1671537112799532,0.1875,0.0164017157533189,2.012468265089052e-07,0.0484997355573977,1.0165369623065623,0.5652199053399898,-0.0002796109020709,9.420821262698072e-05,0.0312537144823946,0.0107042555548619,17.9,18.046883387443938,2.5,0.9219544457292888,46.15633021445724,3.4675935238655917,0.0667297618917721,0.0056131009005938,1,1,2,1,1,1,2,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\1682471515_20260528_183206.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0040060090135202,15.0,0.7333333333333333,3994.0,2.0,266.26666666666665,0.1333333333333333,1997.0,0.1671537112799532,0.3333333333333333,0.0245892090160433,0.0,0.0676692924637276,1.0248940168159282,0.1136502232698155,-0.000315561836416,0.0001632609225811,0.0310623415973009,0.0158575881396122,37.2,64.44811866920554,2.4,0.66332495807108,48.60314485229478,8.558555624223029,0.0639373209701894,0.0121317744998369,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\700168228_20260528_183206.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0040060090135202,21.0,0.6666666666666666,3994.0,2.0,190.1904761904762,0.0952380952380952,1997.0,0.1671537112799532,0.238095238095238,0.0201372082226468,0.0,0.0628722662918792,1.0203413296430064,-0.028671636534134,-0.0003657841411503,6.44825064988424e-05,0.0351942403351116,0.0035107245934568,18.7,9.466255859631094,2.3,0.458257569495584,47.59903064158384,3.6795293800029047,0.0635275295318816,0.0056333429365202,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\657650482_20260528_183207.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0040060090135202,14.0,0.7857142857142857,3994.0,2.0,285.2857142857143,0.1428571428571428,1997.0,0.1671537112799532,0.3571428571428571,0.0219641845897193,0.0,0.0709470389339914,1.0222071730455211,0.3358002042673263,-0.0003881651163101,3.581096745650044e-05,0.0375203117546511,0.004340857711187,16.0,6.48074069840786,2.7,0.6403124237432849,43.36060671506654,3.668733335487984,0.0719330794074362,0.0066056597503975,1,1,1,1,2,2,2,2
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\1871690252_20260528_183207.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.027538726333907,22.0,0.6818181818181818,581.0,2.0,26.40909090909091,0.0909090909090909,290.5,0.1666666666666666,0.2272727272727272,0.0262964151123895,0.0,0.0911220375931858,1.0266452165336315,-0.2910953545714191,-0.0003286982937292,0.0002161188012649,0.0242695440821964,0.0179209201596375,15.7,27.114756130195968,2.0,0.0,63.11149751480455,2.667486713864894,0.0442868873253298,0.0025276735050013,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2892984950_20260528_183207.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0205655526992287,22.0,0.6818181818181818,778.0,2.0,35.36363636363637,0.0909090909090909,389.0,0.1664167916041979,0.2727272727272727,0.0202131018763496,0.0,0.0822022048788095,1.0204187700131162,-0.0784843451069006,-0.0004307942227883,4.27725339366024e-05,0.0418109802960288,0.0099261731519792,30.5,24.16298822579691,2.0,0.0,62.25595052574597,1.326242911874307,0.0451484947572744,0.0011532769172828,1,1,1,1,1,2,2,2
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\408701284_20260528_183207.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0110420979986197,22.0,0.6818181818181818,1449.0,2.0,65.86363636363636,0.0909090909090909,724.5,0.1676067687348912,0.2727272727272727,0.0186799678678068,0.0,0.0850182582947711,1.018855529928322,0.000952970210548,-0.0003930398957295,3.802536022691831e-05,0.035756609433751,0.0071936538795793,23.6,20.548479262466117,2.0,0.0,56.58396351765883,2.488151384467573,0.0510692043806733,0.002782365650688,2,1,2,2,2,2,2,2
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2196664355_20260528_183207.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0082389289392378,22.0,0.6818181818181818,1942.0,2.0,88.27272727272727,0.0909090909090909,971.0,0.1670673076923076,0.2727272727272727,0.0200995854303057,0.0,0.056626919633627,1.0203029422751688,-0.0713440627250511,-0.0003972587260332,1.9211240602212195e-05,0.0418847633787916,0.0056412002605136,18.2,7.743384273042376,2.4,1.2000000000000002,58.08697363888388,1.285131783163055,0.0493793595814386,0.0013714882689629,2,1,2,2,2,2,3,2
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2810372831_20260528_183207.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0074245939675174,22.0,0.6818181818181818,2155.0,2.0,97.95454545454544,0.0909090909090909,1077.5,0.1673889490790899,0.2727272727272727,0.0200393987770472,0.0,0.0594677244228636,1.020241535503716,-0.0675972502461403,-0.0004235135831616,2.3205112276702725e-05,0.0472492458123145,0.0050888550609062,9.6,5.238320341483518,3.5,1.9621416870348585,55.458161775561415,2.904586196283855,0.0527254941836109,0.0035900752140774,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2711420955_20260528_183208.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0055536272127733,22.0,0.6818181818181818,2881.0,2.0,130.95454545454547,0.0909090909090909,1440.5,0.1673419773095624,0.2727272727272727,0.0192522685066065,0.0,0.0626639336094041,1.0194387884826468,-0.0296213754058695,-0.0004006650095636,2.8501086626103646e-05,0.0328230539550399,0.0047796982848871,14.1,6.518435395092905,2.7,0.9,51.580682731582485,3.364779658007404,0.0577070365299209,0.0046019209072805,2,1,2,2,2,2,2,2
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\1532130927_20260528_183208.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.005268356931182,22.0,0.6818181818181818,3037.0,2.0,138.04545454545453,0.0909090909090909,1518.5,0.1671790930053804,0.2727272727272727,0.0189601113504196,0.0,0.0781385007607349,1.019140995648569,-0.0151812736794385,-0.0003249084407633,0.0001396307759089,0.0371756638226784,0.0101580858794023,11.4,9.210863151735564,2.8,0.7483314773547882,52.51037548596644,3.1159627182034457,0.0564125486542234,0.0039317530559241,2,1,2,2,2,2,2,2
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\145700777_20260528_183208.csv,16.0,0.0005,220.0,5.0,172.8,80.0,240.0,864.0,0.0289351851851851,0.0044518642181413,22.0,0.6818181818181818,3594.0,2.0,163.36363636363637,0.0909090909090909,1797.0,0.1672620980837934,0.2727272727272727,0.0213129154454344,0.0,0.0716775969438279,1.0215416577929477,-0.1236663252775159,-0.0003499535538933,7.355104111592882e-05,0.0338807276000984,0.0056037339731896,11.3,8.775534171775528,3.0,1.1832159566199232,48.2207476911468,4.691156377937635,0.0623058742301657,0.0066929519762445,1,1,2,1,1,1,2,2
