dataset_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Ann thyroid,0.3632520026761046,0.14189075536757312,-0.420084025208403,-0.8237288594908642,-0.4809182207319778,-1.0724950835633111,-0.20712172335132714,-0.6522537363226583,0,0,0,0,1,0,0,0
Ann thyroid,0.3632520026761046,0.14189075536757312,-0.420084025208403,-0.8237288594908642,-0.4809182207319778,-1.0724950835633111,-0.20712172335132714,-0.6522537363226583,0,0,0,0,1,0,1,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,0,1,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,1,0,0,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,0,0,1,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,1,1,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,0,1,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,0,1,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,0,1,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,0,1,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,0,1,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,1,0,0,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,1,1,1,0,1
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,1,1,0,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,1,0,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,1,0,0,0,0
Car evaluation,-0.42929782134448735,-0.09716418383909854,1.260252075625209,-0.8237288594908642,-0.4809182207319778,0.7060764292689122,-0.8499132785795837,-0.6522537363226583,0,0,0,1,0,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,1,0,0,1,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,1,0,0,0,1,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,1,0,1,0,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,1,0,1,1,0,1,1,1
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,1,0,0,0,1,1,1,1
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,1,0,0,0,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,1,0,0,0,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,1,0,0,0,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,0,0,1,0,0,0,1
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,0,0,0,1,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,0,1,0,0,1,1,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,0,0,0,1,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,0,0,1,0,1,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,1,0,1,1,0,0,0
Dry Bean,-0.42929782134448735,-0.6784256866836248,-0.9801960588196069,-0.8237288594908642,0.8744880381159756,1.0864238098828163,0.6499336836196816,0.11631329958451264,0,0,0,0,1,1,0,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,1,0,0,1,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,1,0,1,0,0,1,0,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,1
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,1
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,1,1,0,1,1
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,1,0,0,0,0,1,1,1
Indian Engineering Student Placement,-1.0237101893599314,-0.9298512857504913,0.7001400420140049,1.3651063549465832,1.2660498462276069,0.9221490547187957,1.078461387105186,1.7307233303297886,0,0,0,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,1,0,0,0,1
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,0,0,1,0,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,1,0,0,0,0,1,0,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,1,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,1,0,0,0,0,1,0,1
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,1,0,0,1,1,0,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,1,0,0,1,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,0,0,0,0,0,0,1,0
Led24,-0.42929782134448735,0.24078928054824128,-0.7001400420140049,-0.8237288594908642,-0.7821196115870785,0.40137838130214115,-1.0641771303223357,-0.8864714032810749,1,0,1,0,1,0,1,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,1,0,0,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,1,0,1,1,0,1
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,1,0,0,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,1,0,0,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,1,0,1,0,0,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,1,0,1,0,1
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,1,0,0,0,0,1,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,1,1,0,0,0,1,0,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,1,0,0,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,0,0,1,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,0,1,1,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,1,1,0,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,0,0,1,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,1,0,0,0
Led7,1.9483516507172882,1.8433221521210694,-1.260252075625209,-0.8237288594908642,-0.9327203070146289,-1.0724950835633111,-0.8499132785795837,-1.0192439164220006,0,0,0,0,1,0,1,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,1,0,0,1,0,1,0,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,1,1,0,1,0,0,0,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,1,0,0,0,1,0,0,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,1,1,1,0,0,0,1
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,1,1,0,0,0,1,1,1
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,1,0,0,0,0,0,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,1,1,1,1,1,0,1,1
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,1,0,0,0,0,0,1
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,1,1,1,1,1,1,0,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,1,0,1,0,1,0,1
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,1,0,0,0,0,0,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,0,0,1,0,0,0,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,0,0,0,0,1,0,0
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,0,0,0,0,0,0,1
Liver Cirrhosis,1.9483516507172882,1.646370607548735,-0.420084025208403,0.5111911836558798,0.1214845609782237,0.7060764292689122,-0.20712172335132714,0.2500781910445767,0,0,0,0,0,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,0,0,0,1,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,0,0,0,1,0,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,0,0,0,1,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,1,0,1,0,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,1,0,0,1,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,0,0,0,1,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,1,0,0,0,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,1,0,0,0,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,0,0,0,1,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,1,0,0,0,0,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,0,0,0,1,0,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,1,0,0,0,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,0,0,0,1,0,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,0,0,1,1,1,0,0
Magic,0.3632520026761046,1.2907179147550807,-1.540308092430811,-0.8237288594908642,-1.2339216978697296,-0.08241088444335098,-1.4927048338078401,-1.330833457476872,0,1,0,0,0,0,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,1,0,0,0,0,0,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,1,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,0,0,1
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,1
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,1,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mofn_3_7_10,0.3632520026761046,1.570863616141251,0.7001400420140049,0.5111911836558798,-0.07931636688601292,-0.08241088444335098,0.007142128391425047,0.11631329958451264,0,0,0,0,0,1,0,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,1,0,0,0,0,0,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,0,0,0,1,0,0,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,0,0,0,0,0,0,1
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,0,1,0,0,0,1,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,0,0,0,0,0,1,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,1,0,0,0,0,0,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,1,0,0,0,1,0,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,0,0,1,0,0,1,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,1,0,0,0,0,0,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,0,0,0,0,0,1,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,1,0,0,0,0,0,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,1,1,0,0,0,0,1
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,0,0,0,0,1,1,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,0.1817248391492439,-1.0724950835633111,0.6499336836196816,1.0436163207317628,0,1,0,0,0,0,0,0
Mushroom,-0.8255727333547833,-0.9298512857504913,1.820364109236413,1.3651063549465832,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,1,0,0,0,1,0
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,1,1,1,0,1,0,0,1
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,1,1,1,1,1,1,0,1
Nursery,-0.8255727333547833,-0.26612575538507394,0.7001400420140049,-0.8237288594908642,2.53109568781903,1.722927891697919,1.292725238847938,0.7607566117210603,0,0,0,0,1,1,1,0
