dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Churn,0.5990395238321065,-0.767386032812974,0.9086108858818733,-1.0642972096699015,0.6430329721091341,-1.1638376390549434,1.206882394250892,-1.038027412816286,0.6194038227696468,-1.4687569550861561,-0.6940004248008215,-1.0936354477741,-1.374295326168671,0.9658281952011333,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,1.1587732981768903,-0.6033905490522743,0.9086108858818733,-1.0642972096699015,0.500816855134018,-1.3342720545685438,1.206882394250892,-1.038027412816286,0.7445917157172355,-1.372308171639676,-0.6940004248008215,-1.0708033447821808,-1.2940941174960343,0.4862362480281686,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,0.41246159905051183,-0.8304410831341236,0.9086108858818733,-1.0642972096699015,0.6966118740864391,-1.0952175660194674,1.206882394250892,-1.038027412816286,0.7356894655520736,-1.4214514972868146,-0.6940004248008215,-1.0718181522491783,-1.3350564630462551,0.8485057783191222,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,0.03930574948732258,-0.5792644689940203,0.9086108858818733,-1.0642972096699015,0.8157385404748908,-0.9341977966982821,1.206882394250892,-1.038027412816286,0.8267663326264223,-1.3017938468491166,-0.6940004248008215,-1.0749881689674439,-1.2349591284786339,0.6285891137599936,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,0.7856174486137011,-0.3436880211556618,0.9086108858818733,-1.0642972096699015,0.5927873452410998,-1.2260030447880348,1.206882394250892,-1.038027412816286,0.8152860552641091,-1.3661404131869195,-0.6940004248008215,-1.0593520827889222,-1.2889386689017743,0.5677443652925306,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,0.9721953733952957,-0.6542237337163717,0.9086108858818733,-1.0642972096699015,0.545489469212649,-1.282575696562468,1.206882394250892,-1.038027412816286,0.7074990066957277,-1.363490188798345,-0.6940004248008215,-1.0593520827889222,-1.2867224293488633,0.5081583729132341,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,-0.5204280248574613,-0.21491031503615315,0.9086108858818733,-1.0642972096699015,1.0353037779036014,-0.608941177691551,1.206882394250892,-1.038027412816286,0.9048322186901494,-1.5904500917939546,-0.6940004248008215,-1.3805159194007983,-1.474389303908894,1.8308140913857034,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,0
Churn,1.345351222958485,-0.5559475765364295,-0.8035024495609812,-1.0642972096699015,-1.2181488430144813,-1.3816922387002164,-0.286511545064582,-1.0395722646589185,0.7779751538365927,-1.2484119579536197,-0.6940004248008215,-0.8135483442601624,-1.1899059723850838,0.07945169554995744,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,0,0,0,0,1,0,0,0
Churn,1.345351222958485,-0.5559475765364295,-0.21886295631482608,-1.0642972096699015,-0.630005326745058,-1.3816922387002164,0.24330827309621628,-1.0375133777860985,0.7779751538365927,-1.3770774593859083,-0.6940004248008215,-1.0921169004718703,-1.2980784079136793,0.4548293877416495,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
Churn,1.345351222958485,-0.5559475765364295,-0.009612046534257382,-1.0642972096699015,-0.42315385268696704,-1.3816922387002164,0.42770634799681084,-1.037018924366591,0.7779751538365927,-1.3247407521364596,-0.6940004248008215,-0.927411315198879,-1.2542498145942507,0.29368978542457136,-0.6648302265076967,1.6506391751663962,0.20817945092665133,0.9851965644435112,0.7079940464967979,1.4808424690453654,-0.2721655269759085,0.9051624897389896,1,1,1,1,1,1,0,1
