work_year,target,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location
0.933090760892103,4,2,25,-0.051944887666065344,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.13017421472963445,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,-0.025208282213959446,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,-0.07472051453267407,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,-0.07472051453267407,19,75,1.0282812738738005,70
0.933090760892103,4,2,4,-0.11185468877171004,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.11185468877171004,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.20469012436929995,8,12,1.0282812738738005,13
0.933090760892103,4,2,25,-0.2170681824489786,8,12,1.0282812738738005,13
0.933090760892103,4,2,33,0.0379198139924017,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.06853148549283473,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.011925892025076521,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.025208282213959446,19,75,1.0282812738738005,70
0.933090760892103,3,2,47,-0.1923120662896213,8,29,-1.04837274073339,28
0.933090760892103,3,2,47,-0.20469012436929995,8,29,-1.04837274073339,28
-3.0720695815415766,2,2,91,-0.24182429860833593,19,56,-1.04837274073339,12
0.933090760892103,3,2,55,-0.17374497917010331,8,29,1.0282812738738005,28
0.933090760892103,3,2,55,-0.2015956098493803,8,29,1.0282812738738005,28
0.933090760892103,1,2,25,-0.15517789205058533,19,75,1.0282812738738005,70
0.933090760892103,1,2,25,-0.16755595013026398,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.06234245645299541,19,75,-1.04837274073339,70
0.933090760892103,3,2,69,0.11095035666250577,19,75,-1.04837274073339,70
0.933090760892103,3,2,69,0.04906006626411249,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.021828338488819446,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.030159505445830907,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.025208282213959446,19,75,-1.04837274073339,70
0.933090760892103,3,2,88,0.024303950104755178,19,75,-1.04837274073339,70
0.933090760892103,3,2,88,-0.012830224134280789,19,75,-1.04837274073339,70
0.933090760892103,4,2,31,-0.0375863402936381,19,75,1.0282812738738005,70
0.933090760892103,4,2,31,-0.11804371781154936,19,75,1.0282812738738005,70
0.933090760892103,4,2,31,-0.012830224134280789,19,75,1.0282812738738005,70
0.933090760892103,4,2,32,-0.19850109532946061,7,28,-0.010045733429794819,27
0.933090760892103,2,2,33,0.011925892025076521,19,75,-1.04837274073339,70
0.933090760892103,2,2,33,-0.0066411950944414615,19,75,-1.04837274073339,70
0.933090760892103,3,2,33,-0.0375863402936381,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.012830224134280789,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.07472051453267407,19,75,1.0282812738738005,70
0.933090760892103,4,2,23,0.005736862985237194,19,75,-1.04837274073339,70
0.933090760892103,4,2,23,-0.04996439837331675,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,0.045965551744192826,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,-0.04724122559578745,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.016877115256947985,19,11,-1.04837274073339,12
0.933090760892103,4,2,47,-0.04253756352550956,19,11,-1.04837274073339,12
0.933090760892103,4,2,25,-0.11185468877171004,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.16755595013026398,19,75,1.0282812738738005,70
0.933090760892103,1,2,33,1.4725367454271578,12,39,1.0282812738738005,38
0.933090760892103,4,2,5,-0.13661080493106734,0,5,1.0282812738738005,26
0.933090760892103,3,2,1,-0.13661080493106734,16,27,-1.04837274073339,26
0.933090760892103,4,2,25,-0.08709857261235272,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.11185468877171004,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.10195224230796711,19,75,-1.04837274073339,70
0.933090760892103,2,2,58,0.1474656279975578,19,75,-1.04837274073339,70
0.933090760892103,2,2,58,0.07332106010028265,19,75,-1.04837274073339,70
0.933090760892103,4,2,41,-0.13661080493106734,19,75,-1.04837274073339,70
0.933090760892103,4,2,41,-0.16136692109042466,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.04906006626411249,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.05924794193307575,19,75,-1.04837274073339,70
0.933090760892103,3,2,1,-0.012830224134280789,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.13661080493106734,19,75,-1.04837274073339,70
0.933090760892103,2,2,33,-0.0809095435725134,19,75,-1.04837274073339,70
0.933090760892103,2,2,33,-0.11804371781154936,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.00849790380639326,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.07224490291673834,19,75,-1.04837274073339,70
