dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,layer_normalisation,batch_normalisation,dropout,prune,weight_decay,weight_normalisation,weight_perturbation,baseline
Glass Identification,Data\Input\Subsets\Glass Identification\2153360541_20260528_183205.csv,-0.9406469868801481,0.28738939242579287,-1.1514281819069103,-0.9881848961043789,1.2610792494422836,1.5098290164075614,0.31896993582103544,0.1322690596758185,-1.5610698470887667,1.4680546995183743,-0.7213315530359091,0.7422668038777244,-2.1030302161305046,-0.42812739301265923,-2.0686021725057167,-0.01671868083954834,-1.8870722529872062,-0.31060247932485713,1.349561739931572,1.2099671932520706,1.2545607597265511,0.8007698499381523,1.2229901374720933,-0.8593392200911751,-1.3616473244349818,0.7865830073394876,1.3459761011003604,1.987398744252665,1.2991805830956993,0.9820112658778869,1.413515413154215,0.19099914222600084,0.9559617980615059,-0.7499250048679251,-0.9815464230292202,-1.0107954389626688,1,1,1,1,1,1,1,1
Glass Identification,Data\Input\Subsets\Glass Identification\662514310_20260528_183205.csv,-0.9406469868801481,0.28738939242579287,-1.1514281819069103,-0.9881848961043789,1.2610792494422836,1.5098290164075614,0.31896993582103544,0.1322690596758185,-1.5610698470887667,1.1375867644354858,-0.7213315530359091,0.7422668038777244,-1.8706603930174897,0.12638185383993,-1.803870906002935,0.42203082008404685,-1.8358232551091276,-0.7556810989946724,1.349561739931572,1.1976871076510067,1.0635772500375273,0.7723981110461122,1.2087665657298299,-0.6769254639277285,-1.419007963273337,1.6726430550981302,1.5724258973852554,1.671464341849993,0.5373435894574212,0.7093738483586274,0.9684079847393862,1.2768374750516094,0.8638218335594625,0.3966450741804532,-0.8692329108162289,-0.548425949789129,1,1,1,1,1,1,1,1
Glass Identification,Data\Input\Subsets\Glass Identification\1024952247_20260528_183205.csv,-0.9406469868801481,0.28738939242579287,-1.1514281819069103,-0.9881848961043789,1.2610792494422836,1.5098290164075614,0.31896993582103544,0.1322690596758185,-1.5610698470887667,0.9733937232260267,-0.7213315530359091,0.7422668038777244,-1.7645488329797996,0.5257935570427316,-1.6829327210575424,0.7546306129233564,-1.88056654987862,-0.852935408550125,1.0657027229963671,1.2826921790341912,1.5690634713140748,0.6070880243010035,1.3075812128826991,-0.6280013215359723,-1.3859890945378388,1.7411988004313883,1.043085725973032,0.8544095142974565,-0.6321369330530554,-0.6644887601768,0.8304031436693599,0.8549697116972335,0.7853050987247594,0.5208347787973453,-0.8390031407649771,-0.6796775857395928,1,1,1,1,1,1,1,1
Glass Identification,Data\Input\Subsets\Glass Identification\1921785078_20260528_183205.csv,-0.9406469868801481,0.28738939242579287,-1.1514281819069103,-0.9881848961043789,1.2610792494422836,1.5098290164075614,0.31896993582103544,0.1322690596758185,-1.5610698470887667,0.840767164310436,-0.7213315530359091,0.7422668038777244,-1.6801380389652103,0.5257935570427316,-1.5868665042156642,0.7546306129233564,-1.7893752107449759,-0.8641398220933797,1.349561739931572,1.1842133712105711,1.9307514239601113,0.5840566819256642,1.193182090828482,-0.5334876909578712,-1.3395874219975141,1.676245648765066,0.8852068619879339,1.2930876450611042,-0.1560527524705783,-0.07871525451951934,0.8154570508260932,0.33385138816349963,0.7680551064171347,0.6552090352422798,-0.81474906125733,-0.5236203973207969,1,1,1,1,1,1,1,1
Glass Identification,Data\Input\Subsets\Glass Identification\2554903021_20260528_183205.csv,-0.9406469868801481,0.28738939242579287,-1.1514281819069103,-0.9881848961043789,1.2610792494422836,1.5098290164075614,0.31896993582103544,0.1322690596758185,-1.5610698470887667,0.7507085108143234,-0.7213315530359091,0.7422668038777244,-1.6227692482420546,0.5257935570427316,-1.5216854072046115,0.7546306129233564,-1.7277841019347226,-0.8665564603085917,1.349561739931572,1.2340942469114928,1.652865678209276,0.7831354932881248,1.2509884564021625,-0.5829059158486593,-1.2584451501697493,0.7614301026920093,1.307948274156218,1.3722684497679623,-0.36070455298287546,-0.2836905021071795,0.4797682370908537,0.6717636794720246,0.629333249505961,0.5024633967051922,-0.649970906931457,-0.5231983804412982,1,1,1,1,1,1,1,1
Glass Identification,,-0.9406469868801481,0.28738939242579287,-1.1514281819069103,-0.9881848961043789,1.2610792494422836,1.5098290164075614,0.31896993582103544,0.1322690596758185,-1.5610698470887667,0.591664739935803,-0.7213315530359091,0.7422668038777244,-1.5201142541875536,0.8299737014386349,-1.405338030875558,1.0118255343193159,-1.7497654149265505,-1.014416561634053,1.0657027229963671,1.294471729349816,1.0987124009635758,0.5393958330881528,1.321334779056919,-0.5580257871401403,-1.2338684247740737,2.066684758726121,0.8792734501454775,1.6680300124083878,0.04927525026937696,-0.03164963078146035,0.6344585830465147,0.454231287177832,0.6636227334299977,0.8580545114863296,-0.6576957051623108,-0.3567993817696366,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2110793989_20260528_183205.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0233622361374255,-0.16857726317069804,-1.0833957731132209,0.6739889822798414,-1.2662121658801857,0.6857291869657312,-0.9850479124597762,1.0966556035297483,-0.8902878193337169,-0.5664866243810602,-1.19400602078366,-0.7435605232285581,-1.273273590053984,-1.1353296433099023,0.5514788849683504,1.1293219770630323,-0.4995818338039769,-0.4867369654628069,-0.18785934937808466,-0.8622288304793256,0.27520159199971106,-1.4854324888809842,-1.743563238926427,1.0008779347885184,2.1045643910395846,-1.0143419781452092,0.4962513198134313,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\879781880_20260528_183205.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0233622361374255,0.3841770266945131,-1.267700862495242,0.6739889822798414,-1.2662121658801857,0.5069788809032647,-1.2432882542568686,1.0966556035297483,-0.8902878193337169,-0.6942231820019024,-1.2026450872081675,-0.7435812636487938,-1.0993896730952286,-1.1424824951758528,0.36727744694379466,1.0423559715235309,-0.5839423403515823,-0.3072403206518835,-0.2565757431998657,-0.32394474824120156,0.2934983870047771,-1.3225301297456593,-0.9287719052876845,1.0071144595230979,1.6873017314208283,-1.0474799615364103,0.0057433118262378065,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\4065998540_20260528_183206.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0233622361374255,1.4896856064249353,-0.9237907773320144,0.6739889822798414,-1.2662121658801857,0.2378268148262934,-1.5738969290137519,1.0966556035297483,-0.8902878193337169,-0.47524622608045874,-1.154712248492983,-0.7435812636487938,-1.226228648565824,-1.102701234297685,-0.1027841775638227,1.3975339759552488,2.293793969483691,-0.5913570011667858,-0.3609471085000024,-1.107117283073228,-0.4240740439385738,-0.973976386859443,-0.2743437901080472,0.9916725899989868,1.6853619150944215,-1.0498886903866191,-0.04773511195232587,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2695216473_20260528_183206.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0233622361374255,0.5684284566495835,-1.2035028940550245,0.6739889822798414,-1.2662121658801857,0.4553148937590499,-1.3121916795412478,1.0966556035297483,-0.8902878193337169,-0.726157321407113,-1.2536335136554044,-0.7435605232285581,-1.3172139823183682,-1.18454802007699,0.43606766788116474,1.1026098390257941,-0.4593053973092582,-0.49438357455248494,-0.27774442933526566,-0.2709129835907928,0.6789247601557086,-1.1045324904606246,-0.25117683022589377,1.0158911110327304,1.6111778524759068,-1.052832544676003,-0.11325542891558621,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\1682471515_20260528_183206.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0233622361374255,0.3841770266945131,-0.8525849152497245,0.6739889822798414,-1.2662121658801857,0.5069788809032647,-1.2432882542568686,1.0966556035297483,-0.8902878193337169,-0.3535923616796567,-1.0850942682628844,-0.7435812636487938,-1.159356736350919,-1.0445077856998501,0.09985126223881517,1.06530599565004,0.23347613477223428,-0.4983395903777746,0.15394305717201526,0.7191241801848066,2.044745585128282,-1.1740282369245647,-0.5501155972007906,1.1234478258234524,2.19814659832176,-1.113677271627312,0.7367333680948199,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\700168228_20260528_183206.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0233622361374255,1.4896856064249353,-1.0833957731132209,0.6739889822798414,-1.2662121658801857,0.2378268148262934,-1.5738969290137519,1.0966556035297483,-0.8902878193337169,-0.596900090481261,-1.1754782139184288,-0.7435812636487938,-1.1979429617204134,-1.1199640448200296,-0.04811451152430223,1.0138801268187525,-0.8238846084338323,-0.41445869558420695,-1.0509010308652262,-0.20384429626638728,-0.07076599386142757,-1.2466149271836533,-0.8369427028445335,1.079745881110615,1.6642005797507546,-1.1227112801440746,-0.1098578285896534,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\657650482_20260528_183207.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0233622361374255,0.1999255967394427,-0.6326320871120382,0.6739889822798414,-1.2662121658801857,0.562226634470241,-1.1667366199393898,1.0966556035297483,-0.8902878193337169,-0.29276542947925577,-1.1380293218312512,-0.7435812636487938,-1.133332139546341,-1.0888010716410086,0.2849894851287982,0.9912176522018227,-1.2205078430000422,-0.3686220029648073,-0.9498374885044502,-0.4478931187005778,-0.5187242735177918,-0.973976386859443,-0.5798108972173486,0.8883507133120261,1.6616273155850934,-0.9427111929838673,0.04691992218815841,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\1871690252_20260528_183207.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-0.6556137697461358,1.6739370363800057,-1.035333780355177,-0.8149797232756304,-1.2662121658801857,-1.3208418295266546,-1.6141187267774884,-0.24324149707594722,-0.8915283885324474,-0.6245486960268978,-1.0512100526846853,-0.7435812636487938,-0.9790093875383191,-1.016003721313927,-0.4025887986089747,1.0517778490207819,0.6453604558172341,-0.6433944720651426,0.3033844161027878,-0.4784403190261183,1.1347590824150948,-1.4854324888809842,-1.743563238926427,1.6979192336705222,1.3493482336642912,-1.5790996717395558,-0.702618053585668,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2892984950_20260528_183207.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-0.7588399773058682,1.6739370363800057,-1.035333780355177,-0.601032444863565,-1.2662121658801857,-1.0942103527706453,-1.6141187267774884,-0.03721358553105331,-0.8921648544691874,-0.5084245527352229,-1.1739125280276308,-0.7435812636487938,-1.0460198359870896,-1.1186640004799913,-0.10694608091890252,0.9484819008748528,-1.1198530075887954,-0.2865947736296183,-0.351008291225687,0.4770954901852125,1.0073585180033895,-1.4854324888809842,-1.743563238926427,1.666598910369949,0.44734396847917585,-1.5572405491906396,-1.0169324940148692,0,0,0,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\408701284_20260528_183207.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-0.9074965172873667,1.6739370363800057,-1.035333780355177,-0.13180664447304913,-1.2662121658801857,-0.6056665825038713,-1.6141187267774884,0.39803077509385243,-0.8891338200726255,-0.5084245527352229,-1.205711364789338,-0.7435812636487938,-1.024659429207024,-1.1450194758852976,-0.014941250091162525,0.9863022325999079,-1.1881768202002194,-0.40328689856428557,-0.6272029860353165,0.13569032636031356,0.8260012031389653,-1.4854324888809842,-1.743563238926427,1.451474229470731,1.2723677512865144,-1.4107616960889087,-0.6481521046838729,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2196664355_20260528_183207.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-0.9530236258134749,1.6739370363800057,-1.035333780355177,0.09564682780351728,-1.2662121658801857,-0.37370952961467163,-1.6141187267774884,0.6012273320529092,-0.8905079010809919,-0.5084245527352229,-1.1762546962684723,-0.7435812636487938,-1.2490852296269517,-1.120608694086392,-0.09827591217268752,0.9820541805499511,-1.4725045754493218,-0.28521219752513277,-0.7981733302888768,-0.24529325227993298,-0.3081381401231128,-1.1740282369245647,0.013817199818091971,1.5098048793946666,0.4010145916803549,-1.4519138138333558,-0.9646395963626962,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2810372831_20260528_183207.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-0.9664054562338331,1.6739370363800057,-1.035333780355177,0.1775010661593734,-1.2662121658801857,-0.2910612343221238,-1.6141187267774884,0.673164648611796,-0.8896886365072878,-0.5084245527352229,-1.177497312609383,-0.7435812636487938,-1.2256937509000412,-1.1216402098134788,-0.09375819490875385,0.95574110271506,-1.4102895367226236,-0.18714355537380495,-0.8616260475301772,-1.3437646643371395,-0.7696400923884137,-0.5408202607993268,0.5513470569921459,1.4071158700215793,1.4392611771160817,-1.370923667225477,-0.4827314958412332,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\2711420955_20260528_183208.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-0.9974204138682495,1.6739370363800057,-1.035333780355177,0.408729218377223,-1.2662121658801857,-0.05999872206726187,-1.6141187267774884,0.8730898195585758,-0.8898082800243211,-0.5084245527352229,-1.1937992229362107,-0.7435812636487938,-1.1996323294216655,-1.1351583303027122,-0.049200277230555055,0.9786283263801434,-1.3293552024972128,-0.46220476708848734,-0.897762800483617,-0.6557430314936342,-0.5118679815897067,-0.973976386859443,-0.2743437901080472,1.2496747236996568,1.5834105486795473,-1.254001916394359,-0.29031678966509705,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\1532130927_20260528_183208.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0021825929899832,1.6739370363800057,-1.035333780355177,0.4511815961491242,-1.2662121658801857,-0.017965776374271804,-1.6141187267774884,0.9092782197883013,-0.8902231686099094,-0.5084245527352229,-1.199874047604435,-0.7435812636487938,-1.0771829181368164,-1.1401889815159578,-0.03284162278330618,1.055675090648872,0.01823695977658132,-0.3753518635165158,-0.32893196271783126,-1.0257439808785944,-0.10302720282744054,-0.912545672679707,-0.4451558547052901,1.2881100825710436,1.5098718782583205,-1.283972831742129,-0.4159729364417467,1,1,1,1,1,1,1,1
Indian Engineering Student Placement,Data\Input\Subsets\Indian Engineering Student Placement\145700777_20260528_183208.csv,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0158617787672857,1.6739370363800057,-1.035333780355177,0.5876975823221293,-1.2662121658801857,0.11638115317571776,-1.6141187267774884,1.0245897279323688,-0.8900117433301541,-0.5084245527352229,-1.1513212144714469,-0.7435812636487938,-1.1275689238286766,-1.0998781198834957,-0.16366939452300575,1.0300043635706773,-0.707887909392093,-0.44077866593084836,-0.8024329240991084,-1.0416384297140753,-0.1601890484214672,-0.7965751358172911,-0.0008413789722629689,1.1068748001510924,1.8582965141273904,-1.1498046092379204,0.06039730692623332,1,0,1,1,1,1,1,1
Indian Engineering Student Placement,,-1.1267090282410566,-0.9324749765366485,0.822448701362079,1.378274515515848,1.1958432015726794,0.8654406440546285,1.0079449971944716,1.8369688885756148,0.01763116824489771,-1.0233622361374255,1.6739370363800057,-1.035333780355177,0.6739889822798414,-1.2662121658801857,0.20065644644093586,-1.6141187267774884,1.0966556035297483,-0.8902878193337169,-0.5084245527352229,-1.1727613199454647,-0.7435812636487938,-1.226228648565824,-1.1177079543455228,-0.10739033347625515,1.0338117695139897,-0.8675061390609786,-0.43398803193980373,-1.1352110125350146,-0.780869892935572,-0.3497249526183329,-1.1045324904606246,-0.3776219627957645,1.1110774397391683,1.6659852207484034,-1.150954826989142,-0.087304594792949,1,0,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\21945515_20260528_183211.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.7337815315250237,2.0424398962901464,0.7422668038777244,0.40817109919494066,1.4316420255612032,-0.12986528956654927,0.16279733814770636,-0.17512443297403643,0.9211964783523652,-1.0987222811345694,-0.1489881697934395,-0.7435812636487938,0.36922164660042117,-0.20904866670025654,0.10507854205085763,-0.32189032225165803,1.2632938724242189,1.1499653284661875,0.2683187806784236,-0.6089690473900172,-0.31518509875103795,-0.03645202285913526,0.3647970066274508,-1.3217595477688913,-0.8758200381627902,1.4312289439092667,0.6577984680986554,1,1,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\3960834358_20260528_183211.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.5775806364993196,2.0424398962901464,0.7422668038777244,0.09403058861925652,0.8299737014386349,-0.4443624863842435,-0.4430867091821855,-0.16828952737973055,0.9801735391475305,-0.7793808870824639,-0.19433092067200453,-0.7435812636487938,0.3007226634055169,-0.2520141395958213,-0.07041867730315018,-0.4742278412560963,0.5377434128971994,0.8826205314267955,-0.09808402907235954,-0.20384429626638728,-0.10742488353912616,0.11507913454407293,-0.406646152405259,-1.1111443260357754,0.2224598615462817,1.1113293650355565,1.2916593680918882,1,1,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\2123841821_20260528_183212.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.33696975628822035,2.0424398962901464,0.7422668038777244,-0.24556648392559793,0.12638185383993,-0.7914535357134391,-0.9850479124597762,-0.19219762183297867,1.0878090723109144,-0.9922751497838674,-0.24561075576060226,-0.7435812636487938,0.4846204099319097,-0.3002729201655869,-0.30512278185621045,-0.48841191719160243,0.007872454830056984,0.3479152913376436,0.28623774174084105,-0.5528784901873173,-0.13328442995768094,-0.2844036048745092,-0.5039439235108994,-0.6352600949780448,0.5348071970155497,0.5434307311459807,1.0849858628516118,1,1,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\560636566_20260528_183212.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.489113440513591,2.0424398962901464,0.7422668038777244,-0.045182406374998985,0.5257935570427316,-0.5857782195029492,-0.6973024026042232,-0.16567108693462754,1.0118957072722445,-1.0987222811345694,-0.2896974765535655,-0.7435812636487938,0.42427334682890366,-0.3414841402837112,-0.08822083101929157,-0.437972133979104,0.44180104968093226,0.4522840876023968,-0.4362539625377799,0.009916025288405624,0.34365279590392,-0.13698960568749127,-0.25117683022589377,-0.9412723864789247,0.6059465544253461,0.9477418050254582,1.2559890103745353,1,0,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\2069023756_20260528_183212.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.4871456692130625,2.0424398962901464,0.7422668038777244,-0.048056027955196354,0.5257935570427316,-0.5887102367783036,-0.6973024026042232,-0.16828952737973055,0.9211964783523652,-0.9922751497838674,-0.08106455587712773,-0.7435812636487938,0.4149508302118182,-0.14416143822632582,-0.30920242690259914,-0.23282397313328126,0.34347917666513517,0.6141088015077698,-0.6284908838693746,-0.5528784901873173,-0.2921755211469303,-0.2844036048745092,-0.3500068503924493,-0.8617824611656889,0.5213432472797769,0.8130422181541753,1.3244519665968983,1,1,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\2086146280_20260528_183212.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.7673208267353109,0.7526798866046538,0.7422668038777244,0.4931568091827064,1.5711205910554902,0.22931956858595248,0.8370296586076311,-0.17509990247632007,0.9211964783523652,-1.0548911094019273,-0.3481198128598463,-0.7435812636487938,0.3732961649039175,-0.3957057033507778,0.6546210401196344,-0.35930853607420354,0.39548639798320323,1.492622499473891,0.541683558741833,-0.24529325227993298,0.022342945624088627,-0.13698960568749127,0.862767049525558,-1.4825979569715868,-1.3087903174512119,1.6695469560300122,0.22926763660891927,0,1,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\949139504_20260528_183213.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.7673208267353109,0.7526798866046538,0.7422668038777244,0.4931568091827064,1.5711205910554902,0.22931956858595248,0.8370296586076311,-0.17509990247632007,0.9211964783523652,-1.0548911094019273,-0.3702967323627792,-0.7435812636487938,0.34456073157124745,-0.41617299385170253,0.6734555607071903,-0.34491850130864626,0.4950770060049414,1.430952616439754,0.9306625907696408,-0.994499583037776,-0.5993710632682744,0.11507913454407293,0.7655030368159897,-1.4792443732868323,-0.8644422698985065,1.6172563809513643,0.648286081504946,0,1,1,1,1,0,1,0
Led24,Data\Input\Subsets\Led24\978010710_20260528_183213.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.7673208267353109,0.9369313165597242,0.7422668038777244,0.4931568091827064,1.5711205910554902,0.1836536966767214,0.7546306129233564,-0.17509990247632007,0.9211964783523652,-1.0632399040176688,0.07803311978508466,-0.7435812636487938,0.3895457213906443,0.010354727937441657,0.24225101681686598,-0.13204237492591953,0.928564395978317,1.2117476341627953,1.1147990675704655,-0.8345424454329345,-0.3236325081773124,-0.36469490018215744,0.3078845634805134,-1.4189670220086341,-0.8100743566353302,1.6043705862994362,0.8372231296877886,0,0,1,1,1,0,1,1
Led24,Data\Input\Subsets\Led24\35578937_20260528_183214.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.7673208267353109,1.305434176469865,0.7422668038777244,0.4931568091827064,1.5711205910554902,0.09952416065626905,0.5993801725766109,-0.17509990247632007,0.9211964783523652,-1.077432854864429,-0.25940897654783496,-0.7435812636487938,0.40005189872788277,-0.3131986451764784,0.4340776695497578,-0.3253954093065735,0.4774013428435102,1.2741554997804794,0.5701841943381848,-0.7293365566461179,-0.04983048861019394,-0.8534607073833992,-0.22889884441734393,-1.431132326577282,-1.6170948118011577,1.571717386137088,0.5616608871679407,1,1,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\3774660965_20260528_183214.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.7673208267353109,0.3841770266945131,0.7422668038777244,0.4931568091827064,1.5711205910554902,0.32937437864686275,1.0118255343193159,-0.17509990247632007,0.9211964783523652,-1.205169412485271,-0.4263321811243322,-0.7435812636487938,0.3714262494227181,-0.46761043450251716,0.8208596383467248,-0.6292619757550239,0.4879351721912933,1.7406086008864596,0.7918943578441385,-0.04495582124087867,-0.07771563700858464,0.1432632879606743,0.8788880221379317,-1.5411435222518577,-1.1167979820917542,1.7341724145917132,0.6204445383389107,1,1,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\2275564684_20260528_183214.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,0.394137603637989,2.0424398962901464,0.7422668038777244,-0.8993807000617614,1.5711205910554902,-1.4775353960405817,0.32379699261698003,-1.4787780264699957,0.9480703239582552,-1.0987222811345694,-0.07936589701127611,-0.7435812636487938,0.3556201438746706,-0.14253055535496642,0.08787572723571671,-1.7475861016395866,-0.608262725421416,1.6574886615112718,0.7648712946715936,1.281535707249189,1.2859920545588994,1.5005946782090978,0.01742606756362211,-0.7501135200559765,-1.37566350311231,0.6067924618697872,-0.6337513152468677,1,1,1,1,1,1,1,1
Led24,Data\Input\Subsets\Led24\1125367658_20260528_183214.csv,-0.5685229041583313,0.44433117610946093,-0.5874633581157706,-0.9881848961043789,-1.022182425993871,0.30904343787816013,-1.2886385407169827,-1.1454387102418275,0.1713462959289404,-0.21051093249114897,2.0424398962901464,0.7422668038777244,-0.38652694767889667,1.5711205910554902,-0.9375633835660077,0.32379699261698003,-0.9777128302868583,0.9272985671481981,-1.0987222811345694,-0.06665139021685687,-0.7435812636487938,0.38994894673162583,-0.1303106082382245,0.07578022237177319,-1.5679311797551228,0.4793242656278682,1.1952866228413581,0.6537171893148713,0.5565607981387217,0.4402726517109287,0.9937562741179776,0.2876402334531452,-0.8911213670163181,-0.056144729259746395,0.8327370535432325,0.8796803322381801,1,1,1,1,1,1,1,1
