work_year,target,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
-0.4093305729287404,4,2,45,-0.07270325061728015,19,594,66,1.0259252360713311,62,0
0.9171914453188469,4,2,31,0.020168513959046706,19,809,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,45,-0.1817016763728621,7,193,24,1.0259252360713311,22,1
-0.4093305729287404,4,2,43,-0.06921574497854249,19,604,66,1.0259252360713311,62,1
0.9171914453188469,1,2,45,0.6396713894023991,12,14,34,-1.0518193611614708,33,0
0.9171914453188469,3,2,86,0.12908813229885832,19,871,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,31,-0.15950240432488208,8,338,25,-1.0518193611614708,23,1
-0.4093305729287404,3,2,45,-0.20945076643283717,8,115,25,-1.0518193611614708,23,1
-0.4093305729287404,3,2,11,-0.19502123960165013,19,129,9,1.0259252360713311,9,1
0.9171914453188469,4,2,25,-0.1761518583608671,19,204,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,67,-0.14840276830089208,7,332,49,1.0259252360713311,47,0
-0.4093305729287404,2,2,45,-0.07181527973536096,19,596,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,25,-0.18392160357766013,19,171,66,-1.0518193611614708,62,2
-0.4093305729287404,4,2,67,-0.03518648085619391,19,701,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,45,-0.15687734040520845,19,278,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,45,-0.1398005503822998,19,335,66,1.0259252360713311,62,1
0.9171914453188469,3,2,31,-0.08069498855455297,19,568,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,-0.11010902401812651,19,457,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,67,-0.026306772037001894,19,726,66,1.0259252360713311,62,0
0.9171914453188469,1,2,23,-0.004107499989021861,19,778,66,-1.0518193611614708,62,1
0.9171914453188469,1,2,13,-0.1817016763728621,19,178,66,1.0259252360713311,62,1
-3.062374609423915,3,2,62,-0.12065367824091704,19,411,0,-1.0518193611614708,0,0
0.9171914453188469,4,2,86,-0.04850604408498192,19,663,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,31,-0.1650522223368771,19,249,66,1.0259252360713311,62,1
0.9171914453188469,3,2,43,-0.0318565900489969,19,711,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,45,-0.07847506134975497,19,576,66,1.0259252360713311,62,0
0.9171914453188469,3,2,28,1.3500480949377602,12,35,34,-0.012947062545069778,56,1
-0.4093305729287404,4,2,25,-0.10289426060253301,19,485,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,25,-0.1817016763728621,19,178,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,86,-0.0307466264465979,19,716,66,1.0259252360713311,62,1
0.9171914453188469,1,2,25,-0.18603053442221823,19,164,66,1.0259252360713311,62,1
0.9171914453188469,4,2,25,-0.06071564371137094,19,626,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,-0.004107499989021861,19,778,66,1.0259252360713311,62,1
0.9171914453188469,4,2,25,-0.10566916960853051,19,474,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,45,-0.098454406192937,19,499,66,1.0259252360713311,62,1
0.9171914453188469,2,2,29,-0.07625513414495697,19,586,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,23,0.13220713002159953,19,873,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,0.0069921360349681555,19,794,66,-1.0518193611614708,62,0
-0.4093305729287404,3,2,31,-0.059605680108971944,19,628,66,-1.0518193611614708,62,1
-0.4093305729287404,1,2,25,-0.19058138519205414,19,146,10,-1.0518193611614708,11,1
0.9171914453188469,4,2,45,-0.09953773066887843,19,496,66,-1.0518193611614708,62,1
-1.7358525911763278,3,2,45,-0.12731345985531103,19,389,66,-0.012947062545069778,62,0
-0.4093305729287404,4,2,86,-0.08846473377134599,19,541,66,-0.012947062545069778,62,0
-0.4093305729287404,3,2,86,-0.2227703296616252,19,55,34,1.0259252360713311,33,0
-0.4093305729287404,4,2,67,-0.0314126046080373,19,712,66,1.0259252360713311,62,0
-0.4093305729287404,4,2,67,-0.04850604408498192,19,663,66,1.0259252360713311,62,1
0.9171914453188469,4,2,45,-0.098454406192937,19,499,66,-1.0518193611614708,62,1
-0.4093305729287404,1,1,67,-0.13730313227690205,19,344,35,1.0259252360713311,34,1
0.9171914453188469,3,2,31,-0.14840276830089208,19,305,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,45,-0.07181527973536096,19,596,66,-1.0518193611614708,62,0
0.9171914453188469,4,2,45,-0.13153132154442726,19,369,66,-1.0518193611614708,62,1
-3.062374609423915,3,2,31,-0.1761518583608671,7,246,4,-0.012947062545069778,5,0
-0.4093305729287404,4,2,4,-0.059605680108971944,19,628,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,31,-0.008547354398617868,19,772,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,45,-0.2371998564928122,19,15,64,-1.0518193611614708,60,1
0.9171914453188469,4,2,45,-0.1047811987266113,19,478,66,-1.0518193611614708,62,1
0.9171914453188469,1,2,31,-0.07070531613296197,19,601,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,45,-0.022421899428605386,19,737,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,8,-0.020756954025006887,19,741,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,45,-0.12975537978058885,19,380,66,1.0259252360713311,62,1
0.9171914453188469,4,2,85,0.0069921360349681555,19,794,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,31,0.040291044106938206,19,829,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,-0.059605680108971944,19,628,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,85,-0.13730313227690205,19,344,66,1.0259252360713311,62,1
0.9171914453188469,3,2,25,-0.12731345985531103,19,389,66,-1.0518193611614708,62,1
-1.7358525911763278,1,2,45,-0.20168102121604414,7,134,24,-0.012947062545069778,22,1
0.9171914453188469,4,2,31,0.005882172432569154,19,792,66,-1.0518193611614708,62,1
-1.7358525911763278,1,2,76,-0.14840276830089208,16,216,59,-0.012947062545069778,56,0
-1.7358525911763278,3,2,31,0.02919140808294819,18,67,64,1.0259252360713311,60,1
0.9171914453188469,3,2,25,-0.12398356904811404,19,403,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,31,-0.1650522223368771,8,314,25,1.0259252360713311,23,1
-0.4093305729287404,1,2,17,-0.19280131239685214,19,135,34,1.0259252360713311,4,0
0.9171914453188469,4,2,31,-0.06138162187281034,19,625,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,-0.13556048942113563,19,348,66,1.0259252360713311,62,1
0.9171914453188469,4,2,25,-0.13064335066250804,19,375,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,-0.05116995673073953,19,650,66,1.0259252360713311,62,0
0.9171914453188469,4,2,30,-0.06171461095353004,19,624,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,30,-0.08287051721525501,19,559,66,1.0259252360713311,62,1
0.9171914453188469,4,2,31,-0.08180495215695198,19,564,66,1.0259252360713311,62,1
0.9171914453188469,4,2,31,-0.1558395244369654,8,347,25,-1.0518193611614708,23,1
-0.4093305729287404,3,2,4,-0.15395258631288708,19,289,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,4,-0.09262709728034224,19,523,66,1.0259252360713311,62,1
0.9171914453188469,4,2,11,-0.098454406192937,19,499,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,25,-0.14429590297201578,19,318,66,1.0259252360713311,62,1
0.9171914453188469,4,2,31,-0.004623633064137396,19,777,66,1.0259252360713311,62,1
0.9171914453188469,4,2,45,-0.06138162187281034,19,625,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,45,-0.022976881229804888,19,735,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,25,-0.14007804128289955,19,334,66,1.0259252360713311,62,0
0.9171914453188469,4,2,4,-0.01054528888293607,19,767,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,31,-0.08735477016894698,19,544,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,23,-0.009657318001016869,19,769,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,4,-0.03740640806099191,19,696,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,83,-0.092904588180942,19,521,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,67,-0.05716376018369414,19,637,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,67,-0.03518648085619391,19,701,66,1.0259252360713311,62,1
-1.7358525911763278,4,2,31,-0.055165825699375934,19,642,66,1.0259252360713311,62,0
-0.4093305729287404,3,2,45,-0.10677913321092951,19,471,66,1.0259252360713311,62,1
-0.4093305729287404,1,2,45,-0.061825607313769945,19,623,66,1.0259252360713311,62,1
-0.4093305729287404,1,2,67,-0.03768389896159166,19,695,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,-0.02408684483220389,19,731,66,1.0259252360713311,62,1
0.9171914453188469,4,2,45,-0.025156849744916526,19,729,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,-0.011233466316423451,19,764,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,67,-0.1761518583608671,8,270,25,-1.0518193611614708,23,1
-0.4093305729287404,4,2,62,-0.21666552984843068,7,74,54,-0.012947062545069778,52,2
0.9171914453188469,4,2,8,-0.07170428337512105,19,597,66,-1.0518193611614708,62,0
0.9171914453188469,4,2,77,0.05694049814292323,19,842,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,45,-0.049172022246421324,19,658,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,-0.14396291389129606,19,321,10,1.0259252360713311,11,1
0.9171914453188469,3,2,31,-0.15950240432488208,19,269,22,1.0259252360713311,20,1
0.9171914453188469,4,2,45,-0.08735477016894698,19,544,66,1.0259252360713311,62,1
0.9171914453188469,4,2,67,0.050280716528529217,19,836,10,1.0259252360713311,11,1
-0.4093305729287404,1,2,45,-0.17448691295726862,2,141,10,1.0259252360713311,11,0
-0.4093305729287404,3,2,29,-0.092904588180942,19,521,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,0.026416499076950685,19,816,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,45,-0.1047811987266113,19,478,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,45,-0.19280131239685214,7,152,55,-0.012947062545069778,53,0
-0.4093305729287404,4,2,45,-0.07958502495215397,19,572,66,-1.0518193611614708,62,1
0.9171914453188469,2,2,31,-0.0324115718501964,19,710,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,-0.12176364184331603,19,409,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,45,-0.19169134879445313,19,138,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,30,0.0014423180229731474,19,787,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,45,-0.09121189368728351,19,530,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,25,-0.1761518583608671,19,204,10,-1.0518193611614708,11,1
-0.4093305729287404,4,2,30,-0.0314126046080373,19,712,66,1.0259252360713311,62,0
-0.4093305729287404,1,3,25,-0.10910561692155782,19,460,13,-0.012947062545069778,62,2
-1.7358525911763278,1,2,25,-0.1817016763728621,19,178,66,1.0259252360713311,62,2
-0.4093305729287404,4,2,67,-0.15950240432488208,7,287,24,-0.012947062545069778,22,0
-0.4093305729287404,4,2,47,-0.12620349625291205,19,394,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,45,-0.13497220871186416,19,351,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,25,-0.13175331426490705,19,367,66,-1.0518193611614708,62,1
-1.7358525911763278,4,2,80,-0.026306772037001894,19,726,66,1.0259252360713311,62,1
-1.7358525911763278,3,2,12,-0.13730313227690205,19,344,66,1.0259252360713311,62,1
0.9171914453188469,4,2,67,-0.1558395244369654,8,347,25,-1.0518193611614708,23,1
-0.4093305729287404,3,2,25,-0.07070531613296197,19,601,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,30,-0.026306772037001894,19,726,66,1.0259252360713311,62,1
0.9171914453188469,4,2,30,-0.028526699241799895,19,720,66,1.0259252360713311,62,1
0.9171914453188469,1,2,25,-0.18725149438485714,2,106,10,-1.0518193611614708,11,0
-0.4093305729287404,1,2,11,-0.1639422587344781,19,254,66,-0.012947062545069778,62,0
0.9171914453188469,4,2,25,-0.13253028878658635,19,361,66,-1.0518193611614708,62,0
-0.4093305729287404,3,2,31,-0.15950240432488208,19,269,66,1.0259252360713311,62,1
0.9171914453188469,4,2,51,-0.059605680108971944,2,462,10,-0.012947062545069778,11,1
-0.4093305729287404,2,2,58,6.411482121877207,12,255,34,-0.012947062545069778,33,0
0.9171914453188469,4,2,45,0.01587184485416017,19,804,66,1.0259252360713311,62,1
0.9171914453188469,4,2,8,-0.001665580063744057,19,783,66,-1.0518193611614708,62,0
0.9171914453188469,4,2,31,-0.1761518583608671,7,228,54,-1.0518193611614708,52,1
-0.4093305729287404,3,2,25,-0.1606123679272811,19,266,66,-1.0518193611614708,62,1
-1.7358525911763278,4,2,64,0.035851189697342196,19,827,66,1.0259252360713311,62,2
0.9171914453188469,4,2,45,0.06892810504883244,19,850,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,12,-0.16283229513207909,0,150,5,1.0259252360713311,6,1
-0.4093305729287404,4,2,45,-0.10733411501212901,19,467,66,1.0259252360713311,62,1
0.9171914453188469,3,2,45,-0.11510386022892202,19,434,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,31,-0.14840276830089208,19,305,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,67,-0.1706020403488721,7,242,24,1.0259252360713311,22,1
0.9171914453188469,1,2,45,0.9171622900021495,12,20,34,-0.012947062545069778,33,0
0.9171914453188469,4,2,85,-0.09401455178334099,19,517,66,-1.0518193611614708,62,1
-1.7358525911763278,3,2,41,-0.21056073003523618,7,103,27,1.0259252360713311,25,1
0.9171914453188469,3,2,47,-0.15950240432488208,19,269,66,-1.0518193611614708,62,1
0.9171914453188469,2,2,31,-0.0305246337261181,19,717,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,35,-0.13153132154442726,19,369,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,67,-0.18503156718005911,7,177,49,1.0259252360713311,47,0
-0.4093305729287404,4,2,31,-0.12975537978058885,19,380,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,-0.098454406192937,19,499,66,1.0259252360713311,62,1
-1.7358525911763278,3,2,16,-0.1817016763728621,19,178,22,-0.012947062545069778,53,1
0.9171914453188469,4,2,31,-0.10622415140973002,19,472,66,1.0259252360713311,62,1
0.9171914453188469,4,2,25,-0.07916323878324236,19,573,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,45,0.16238704037082838,19,877,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,67,-0.07837516462553906,19,577,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,67,0.06326729067659753,19,847,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,45,-0.14840276830089208,19,305,66,-1.0518193611614708,62,1
0.9171914453188469,1,2,45,-0.16556280559398065,19,248,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,0.0014423180229731474,19,787,66,1.0259252360713311,62,1
0.9171914453188469,2,2,31,-0.12009869643971753,19,416,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,59,-0.20945076643283717,8,113,25,-1.0518193611614708,23,1
0.9171914453188469,2,2,31,-0.12065367824091704,19,411,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,45,2.5266095134807016,12,80,34,1.0259252360713311,62,1
0.9171914453188469,3,2,31,-0.10400422420493201,19,479,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,25,-0.10400422420493201,19,479,10,1.0259252360713311,11,1
-0.4093305729287404,4,2,31,-0.092904588180942,19,521,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,25,-0.19835113040884714,8,161,25,-1.0518193611614708,23,1
-0.4093305729287404,3,2,67,-0.13730313227690205,3,365,11,1.0259252360713311,12,0
0.9171914453188469,4,2,31,0.045840862118933214,19,834,66,1.0259252360713311,62,1
0.9171914453188469,4,2,86,-0.09147495506105208,19,527,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,25,0.0036622452277711506,19,790,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,45,-0.07736509774735596,19,582,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,25,-0.09147273513384728,19,528,66,-1.0518193611614708,62,1
-1.7358525911763278,1,3,25,-0.23857621135978696,7,16,22,-0.012947062545069778,20,1
0.9171914453188469,1,2,45,-0.1684853397590972,19,235,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,45,-0.009657318001016869,19,769,66,-1.0518193611614708,62,0
0.9171914453188469,2,2,30,-0.07625513414495697,19,586,66,-1.0518193611614708,62,1
-0.4093305729287404,1,2,66,-0.21167069363763516,19,81,36,1.0259252360713311,16,2
0.9171914453188469,4,2,25,-0.026306772037001894,19,726,66,-1.0518193611614708,62,1
0.9171914453188469,1,2,31,-0.10955404221692701,19,459,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,28,0.20123576645479344,19,881,66,1.0259252360713311,62,0
-0.4093305729287404,3,2,71,-0.096234478988139,2,370,10,-0.012947062545069778,11,0
-0.4093305729287404,4,2,45,0.054221087317045676,19,841,66,1.0259252360713311,62,1
0.9171914453188469,4,2,21,-0.059605680108971944,19,628,66,1.0259252360713311,62,0
-0.4093305729287404,4,2,8,-0.03576921174745338,19,699,66,1.0259252360713311,62,1
0.9171914453188469,4,2,67,-0.08180495215695198,19,564,66,1.0259252360713311,62,1
0.9171914453188469,4,2,25,-0.08324790484007068,19,555,66,-1.0518193611614708,62,1
-0.4093305729287404,2,2,31,0.09578922422688829,19,862,66,1.0259252360713311,62,1
0.9171914453188469,3,2,25,-0.10622415140973002,19,472,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,45,-0.13730313227690205,19,344,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,-0.13153132154442726,19,369,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,31,-0.10955404221692701,19,459,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,31,-0.1761518583608671,19,204,66,1.0259252360713311,62,1
0.9171914453188469,4,2,4,-0.10400422420493201,19,479,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,48,-0.1683821131440741,19,236,10,-1.0518193611614708,11,1
0.9171914453188469,3,2,25,-0.1556175317164856,19,284,66,1.0259252360713311,62,1
-1.7358525911763278,1,2,40,-0.1761518583608671,7,257,17,-1.0518193611614708,16,0
0.9171914453188469,3,2,31,-0.1706020403488721,19,230,66,-1.0518193611614708,62,1
-1.7358525911763278,3,2,31,-0.20567689018468055,7,119,49,1.0259252360713311,47,0
-0.4093305729287404,4,2,31,-0.09579049354717939,19,509,10,1.0259252360713311,11,1
0.9171914453188469,1,2,31,-0.2349799292880142,19,17,68,-1.0518193611614708,63,0
0.9171914453188469,4,2,31,-0.09429204268394074,19,514,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,25,-0.13035476012588432,19,378,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,45,0.02919140808294819,19,821,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,31,-0.18725149438485714,8,215,25,1.0259252360713311,23,1
-0.4093305729287404,4,2,64,0.021421662866155176,19,811,66,1.0259252360713311,62,1
0.9171914453188469,4,2,31,-0.1650522223368771,19,249,66,1.0259252360713311,62,1
0.9171914453188469,1,2,45,-0.11510386022892202,19,434,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,-0.22055040245682717,19,60,66,1.0259252360713311,62,1
0.9171914453188469,4,2,35,-0.092904588180942,19,521,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,67,-0.17948174916806411,8,252,25,1.0259252360713311,23,1
-0.4093305729287404,4,2,45,-0.0972334462302981,19,502,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,25,-0.15765320496328536,19,275,66,1.0259252360713311,62,1
0.9171914453188469,4,2,67,-0.004107499989021861,19,778,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,-0.036074451738113106,19,698,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,45,-0.08846473377134599,19,541,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,31,-0.18125769093190253,19,180,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,67,-0.004107499989021861,19,778,66,1.0259252360713311,62,1
0.9171914453188469,4,2,31,-0.1578374589212836,19,274,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,45,-0.156261310605877,19,281,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,4,-0.098454406192937,19,499,66,1.0259252360713311,62,1
-1.7358525911763278,4,2,19,0.02919140808294819,19,821,66,-0.012947062545069778,62,0
-0.4093305729287404,3,2,45,-0.12842342345771005,19,387,66,-0.012947062545069778,62,0
-0.4093305729287404,3,2,45,-0.1706020403488721,7,242,17,1.0259252360713311,16,1
-0.4093305729287404,4,2,45,-0.004107499989021861,19,778,66,1.0259252360713311,62,1
-1.7358525911763278,3,2,7,-0.20567689018468055,19,97,68,1.0259252360713311,62,1
0.9171914453188469,1,2,31,1.3056495508418002,12,34,34,1.0259252360713311,33,0
0.9171914453188469,3,2,45,-0.1761518583608671,8,265,25,-1.0518193611614708,23,1
0.9171914453188469,1,2,86,-0.13730313227690205,19,344,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,45,-0.13730313227690205,19,344,9,1.0259252360713311,62,1
0.9171914453188469,2,2,31,-0.11876230026242914,19,423,66,1.0259252360713311,62,1
-0.4093305729287404,1,2,66,-0.04850604408498192,19,663,66,1.0259252360713311,62,0
0.9171914453188469,3,2,25,-0.11510386022892202,19,434,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,31,-0.09305998308527785,19,520,66,-1.0518193611614708,62,1
0.9171914453188469,3,2,31,-0.05405586209697694,19,643,66,-1.0518193611614708,62,1
-0.4093305729287404,4,2,5,0.1734866763948184,19,879,66,1.0259252360713311,62,0
-0.4093305729287404,4,2,25,-0.09705585205391426,19,503,66,1.0259252360713311,62,1
0.9171914453188469,3,2,67,-0.19502123960165013,8,172,25,1.0259252360713311,23,1
0.9171914453188469,4,2,30,-0.09512451538573999,19,511,25,1.0259252360713311,23,1
0.9171914453188469,4,2,86,-0.08735477016894698,19,544,66,-1.0518193611614708,62,1
0.9171914453188469,1,2,8,-0.021178740193918504,19,740,66,-1.0518193611614708,62,0
-0.4093305729287404,4,2,45,-0.13801350898243742,19,341,66,1.0259252360713311,62,1
0.9171914453188469,3,2,67,-0.14840276830089208,19,305,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,38,-0.09640097352849884,19,505,66,1.0259252360713311,62,1
-1.7358525911763278,1,2,45,-0.2334259802446556,19,24,65,1.0259252360713311,61,0
-3.062374609423915,3,2,31,-0.1031162533230128,19,484,22,1.0259252360713311,62,1
-0.4093305729287404,4,2,31,-0.097344442590538,19,501,66,-1.0518193611614708,62,1
0.9171914453188469,1,2,25,-0.15395258631288708,19,289,66,1.0259252360713311,62,1
-0.4093305729287404,3,2,31,-0.1661621859392761,8,310,25,-1.0518193611614708,23,1
0.9171914453188469,3,2,31,-0.19835113040884714,7,130,60,1.0259252360713311,57,1
0.9171914453188469,4,2,25,-0.11565884203012153,19,433,66,1.0259252360713311,62,1
0.9171914453188469,4,2,25,-0.10400422420493201,19,479,66,1.0259252360713311,62,1
0.9171914453188469,4,2,68,-0.05782973834513354,19,634,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,56,-0.21500058444483217,7,79,20,1.0259252360713311,18,2
-0.4093305729287404,4,2,47,-0.08324790484007068,19,555,66,1.0259252360713311,62,0
0.9171914453188469,4,2,45,-0.12065367824091704,19,411,66,-1.0518193611614708,62,1
0.9171914453188469,4,2,77,-0.05405586209697694,19,643,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,45,-0.13730313227690205,19,344,66,1.0259252360713311,62,1
0.9171914453188469,4,2,35,-0.18167170735559734,8,240,25,-1.0518193611614708,23,1
0.9171914453188469,3,2,68,-0.05782973834513354,19,634,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,25,-0.12731345985531103,19,389,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,45,-0.19613120320404914,8,170,25,-0.012947062545069778,23,1
0.9171914453188469,4,2,67,-0.012765216087734073,19,759,66,1.0259252360713311,62,1
0.9171914453188469,4,2,31,-0.0005001182812251053,19,785,66,-1.0518193611614708,62,1
-0.4093305729287404,3,2,77,-0.11510386022892202,5,0,16,1.0259252360713311,15,1
-1.7358525911763278,3,2,27,-0.12620349625291205,19,394,66,1.0259252360713311,62,0
0.9171914453188469,4,2,31,0.00943405596024596,19,798,66,1.0259252360713311,62,1
-1.7358525911763278,4,2,31,-0.1706020403488721,8,331,25,-0.012947062545069778,23,0
0.9171914453188469,4,2,45,-0.06515549812096695,19,613,66,-1.0518193611614708,62,1
-3.062374609423915,3,2,45,-0.11732378743372003,19,430,66,1.0259252360713311,62,1
-0.4093305729287404,4,2,64,-0.10256127152181331,19,486,66,1.0259252360713311,62,0
-1.7358525911763278,4,2,45,-0.10400422420493201,2,359,10,1.0259252360713311,11,0
-0.4093305729287404,4,2,30,-0.097344442590538,19,501,66,1.0259252360713311,62,1
