dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\102350252_20260528_183138.csv,-0.49226274254011326,-0.9343120343351032,0.643549308787799,-0.9210042997937388,-0.12890951131670278,0.06327724353962919,0.07684732793678414,-0.5198970802788444,-0.72133380516935,-0.6903543214379041,1.2856761520826767,-1.2523832651863176,0.40084353670809697,-1.3216111310434415,0.047397127920612916,-1.4421541912735274,0.8868252879563167,0.8662495008344783,-0.5309334537070435,0.24053800852299168,-0.3487159839785437,0.9600364797497797,0.17312356430372014,-1.2230310138632197,0.6305917603386584,-0.8262725091162666,-1.2863180151113662,-1.2208013402104805,1.5058722454081042,2.360055548572795,0.1921761206523529,0.1831576239564174,0.5622300838536248,-0.9675251047464557,-0.6483068340421848,-1.05384121394375,1,1,1,0,1,1,1,1
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\1915252817_20260528_183138.csv,-0.49226274254011326,-0.9343120343351032,0.643549308787799,-0.9210042997937388,-0.12890951131670278,0.06327724353962919,0.07684732793678414,-0.5198970802788444,-0.72133380516935,-0.7659256639996954,1.2856761520826767,-1.2523832651863176,0.608500393223045,-1.3216111310434415,0.2408501181107297,-1.4421541912735274,1.04841545509891,0.8667256300712853,-0.6604539688733032,0.28068991323247716,-0.3856548723233931,0.952814435930143,0.21407151139792538,-1.2417336665890297,0.806783969436309,-0.5476806973691708,-1.2144508950756252,-0.722354907781403,1.6855282792936463,2.067848941846267,-0.03903576596872589,0.04408374417689007,0.5963674061960191,1.1615651332653414,-0.6383565315700808,-0.1334114966533486,1,0,1,0,1,1,1,0
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\2376520247_20260528_183139.csv,-0.49226274254011326,-0.9343120343351032,0.643549308787799,-0.9210042997937388,-0.12890951131670278,0.06327724353962919,0.07684732793678414,-0.5198970802788444,-0.72133380516935,-0.8268750740036857,1.2856761520826767,-1.2523832651863176,0.8244766790101247,-1.3216111310434415,0.436941435833359,-1.4421541912735274,1.211348901181427,0.8675343411677294,-0.5309334537070435,0.2803989708846158,-0.38049000086076057,0.9460068356901784,0.21377387235049652,-1.241595499636306,0.9357690204448178,-1.0637567236515026,-1.2115665139611067,-1.5105940149229737,1.5611479050241748,1.8816193543739348,-0.1705003047529967,0.21975635181053152,0.5358113410913975,0.07487340910399215,-0.5877298753844148,-0.6997609932127097,1,0,1,0,1,1,1,0
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\1368497363_20260528_183139.csv,-0.49226274254011326,-0.9343120343351032,0.643549308787799,-0.9210042997937388,-0.12890951131670278,0.06327724353962919,0.07684732793678414,-0.5198970802788444,-0.72133380516935,-0.8696756446549644,1.2856761520826767,-1.2523832651863176,1.0183379661652894,-1.3216111310434415,0.6087033967275862,-1.4421541912735274,1.353392013870502,0.8672768513286891,-0.5309334537070435,0.2728063343908199,-0.3544572747527269,0.9522514781728082,0.20601127510740805,-1.2381067764403813,1.0997659306618626,-0.41922403140875486,-1.0358732812443097,-0.09124051969765241,1.4182363241797766,1.5738212057226175,-0.6532647096307463,-0.5847542756080708,0.5568699818524969,1.1278481764259793,-0.5994113800803431,-0.10462292836747003,1,1,1,0,1,1,1,1
Agaricus Lepiota,Data\Input\Subsets\Agaricus Lepiota\288863345_20260528_183140.csv,-0.49226274254011326,-0.9343120343351032,0.643549308787799,-0.9210042997937388,-0.12890951131670278,0.06327724353962919,0.07684732793678414,-0.5198970802788444,-0.72133380516935,-0.8714014156775388,1.2856761520826767,-1.2523832651863176,1.0271739191677483,-1.3216111310434415,0.6164391193956832,-1.4421541912735274,1.3597748967210528,0.8669759438908072,-0.5309334537070435,0.2739104570354925,-0.3631356536364493,0.9533394386416311,0.20713953906540966,-1.238617511301512,1.043907928642476,-0.6969836929449849,-1.390261276057967,-1.5289507703373846,1.5366622391572329,1.6368028521354852,-0.3927990528092176,-0.3756690078747017,0.5558062158648008,0.5181072977417558,-0.5891651873962493,-0.4296245634071039,1,0,1,0,1,1,1,1
Agaricus Lepiota,,-0.49226274254011326,-0.9343120343351032,0.643549308787799,-0.9210042997937388,-0.12890951131670278,0.06327724353962919,0.07684732793678414,-0.5198970802788444,-0.72133380516935,-0.8919731616728099,1.2856761520826767,-1.2523832651863176,1.1402773076343504,-1.3216111310434415,0.7147594537170602,-1.4421541912735274,1.4407949697323243,0.8674630298937304,-0.5309334537070435,0.270332423833932,-0.36747313217872873,0.953176064394484,0.20348398256592093,-1.2369636693255595,1.100155280308204,-0.84520227890268,-1.3334608008242488,-1.1932106089855625,0.8650737590119468,1.3933759407047068,-0.6532647096307463,-0.4059888498949078,0.4707120670821,0.7170947507699221,-0.5241183640435982,-0.4065626821278388,1,0,0,0,1,1,1,1
Balance Scale,Data\Input\Subsets\Balance Scale\1287481636_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.0010060063753101966,-1.7377006205382577,-1.7355511856466392,-1.0028639296052464,-0.1026158232946608,-0.15674660951456545,1.3635065057468827,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-1.110606299283723,-0.7740910123049347,-0.9452274330687983,-1.0693868767065773,1.7581126891231051,1.9470567992808419,0.853101928672654,-1.2911155097529037,0.07994971212693182,-1.4570641152140296,-0.8340576027490638,-0.03903576596872589,1.465162188786648,-0.48026421237667516,1.5316441612638811,0.7116581672293661,1.8381570362300863,1,1,1,0,0,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\4164078283_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.2564709127295808,-1.7377006205382577,-1.7355511856466392,-1.1868267550457643,-0.6123759589397098,-0.37620476984980594,1.0208203588728897,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-1.2114560284966687,-0.7740910123049347,-1.1029534537448231,-1.1528920832519802,1.7568710735713875,1.9829794464878803,1.381309402078252,-1.1661454878420365,1.3891201336693835,-1.152688101452819,-0.33100324628278704,-0.07079534491736476,1.0646398956255945,-0.47825652793801426,0.8481488972560517,0.6955244837686214,1.1748283484558972,1,1,1,0,0,0,1,1
Balance Scale,Data\Input\Subsets\Balance Scale\2433980817_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.2564709127295808,-1.7377006205382577,-1.7355511856466392,-1.1868267550457643,-0.6123759589397098,-0.37620476984980594,1.0208203588728897,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-1.3710921113767744,-0.7740910123049347,-1.3617212546253277,-1.2828248635023582,1.9228660386468144,1.5636600160397722,1.848390386276911,0.001985768543024588,1.9603980123119353,-1.0946716032848787,-0.5601757835592925,-0.13649794047718006,0.3656552038409526,-0.2873537368075737,1.220957099471945,0.4864049787559702,1.4765755598843031,1,1,1,0,0,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\2413724534_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.6669915558666177,-1.7377006205382577,-1.7355511856466392,-1.435695338317114,-1.3216111310434415,-0.6833232048344945,0.47400912742103896,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-1.5229170830126255,-0.7740910123049347,-1.6186579421948253,-1.403937670509945,2.0322775315345574,1.2246331056789364,1.6766139062294656,1.1757392134374136,2.115142526189873,-2.6552335878307196,-0.9791349729381367,-1.4219011572215958,-0.6863257611771307,-0.14077619840334174,0.9258449828847972,0.32126196283148356,0.9003588419508629,1,1,1,1,1,1,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\2239044247_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.6669915558666177,-1.7377006205382577,-1.7355511856466392,-1.435695338317114,-1.3216111310434415,-0.6833232048344945,0.47400912742103896,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-1.0222119039333144,-0.7740910123049347,-0.8105047651308782,-0.9952607345158108,1.3678320722070114,1.4547981959175076,1.884376522093872,-1.0059620780935588,1.8732422049337747,0.6369286523982763,2.2480521087035665,0.9406274265937743,2.283891746689257,0.6309227709391118,1.9217385687081965,-0.5497444503169996,1.6018746057242441,1,1,1,0,1,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\1904675452_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,-0.17186986872573928,-1.9155463130453716,-1.657351443604541,-0.855817527698811,0.2894556686844414,0.2355809885672305,1.8302346874803346,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-1.073456882931565,-0.7740910123049347,-1.092680781649347,-1.0383416423162282,1.8833056258881937,1.641537159393803,1.5196487301644925,-0.6620008494192211,1.7117901749458047,0.4985804256001102,2.267076401912682,0.34318795560883586,1.2857238462759206,-0.22662355837256037,1.771838010826787,0.4399219744912513,1.840951337656416,1,1,1,0,0,0,0,0
Balance Scale,Data\Input\Subsets\Balance Scale\1208072988_20260725_124750.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,-0.17186986872573928,-2.0933920055524853,-1.8587990494198432,-0.855817527698811,0.2894556686844414,0.5490675052812218,2.065416388205965,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-0.8287699871455858,-0.7740910123049347,-1.092680781649347,-0.8298879020316605,1.8833056258881937,1.7506259152298007,0.9963595091817994,-1.2278379941623219,0.5500657326515788,-1.254647966779505,-0.6398990515763825,0.10989472315163612,0.7074700362434236,-0.017730327449621924,1.8217680420675195,0.21566445423633415,1.7814332663268768,1,1,1,0,0,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\3766030213_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,-0.17186986872573928,-1.9155463130453716,-1.657351443604541,-0.855817527698811,0.2894556686844414,0.2355809885672305,1.8302346874803346,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-1.073456882931565,-0.7740910123049347,-1.092680781649347,-1.0383416423162282,1.8833056258881937,1.6578526426035172,1.170589536005223,-1.056341841614872,1.3208849052433016,-2.23621083715818,-1.6626430345699181,0.24441030809128528,1.1757299860559967,-0.36237428396682836,1.7097231324700737,0.5853370487532935,1.8181578324142853,1,1,1,0,0,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\1471551627_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,1.5606850884484993,-1.7377006205382577,-1.7355511856466392,-1.939477535321204,0.2894556686844414,-1.3427642177311239,1.5913829867857492,-1.9729699220108319,0.9239775541157481,-1.3080565447046006,-0.42896471822706256,-0.7740910123049347,-0.8274691341977163,-0.47345269146052027,1.393539811254205,1.6308781703058965,1.1767935265599547,-0.4500498017731764,1.4835741894278225,-1.803037712709342,-1.300101061762312,0.7828407434303343,1.9617126275236612,0.49408923165833085,1.3322696057943095,-0.5501436884345062,0.38646728445727957,1,1,1,1,1,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\613540668_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.8434979667565695,-1.7377006205382577,-1.7355511856466392,-1.5335027069900855,0.2894556686844414,-0.8073531862111432,1.5913829867857492,-1.5108117729467285,0.9872165498414349,-1.3080565447046006,-0.903403137309599,0.4421041903351192,-1.0424453141159769,-0.8942147696503648,1.6721140413585076,1.9489572538837654,-0.6025550505314681,-0.8546098653681248,1.288327907368424,-0.43994100541297027,-0.571112497698446,-0.1032731252698117,0.8861703314052023,-0.16891623884314164,0.39452331553809517,0.23031576044979188,0.2582052831768504,1,1,1,1,1,1,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\4081336930_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.5819066760904719,-1.7377006205382577,-1.7355511856466392,-1.3871403405789466,0.2894556686844414,-0.6224559113250181,1.5913829867857492,-1.3520431608434818,1.000386985314884,-1.3080565447046006,-0.788092409530251,0.13511237483748761,-0.9859622447399655,-0.7945446575546702,1.600656200188353,1.835100286057303,0.4618523279399142,-1.3007850021437968,1.179540580078599,-2.0570422143761684,-0.8989017846702952,-0.1032731252698117,1.3425827437604858,0.11620315628176806,1.748596403762955,-0.02781408454426056,1.5603283538534791,1,1,1,0,1,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\4172805269_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.2054312628725629,-1.7377006205382577,-1.7355511856466392,-1.1524612784333839,0.2894556686844414,-0.3347299895365194,1.5913829867857492,-1.1059702684715398,1.015135129204423,-1.3080565447046006,-0.990211493130575,-0.29108105384793953,-1.0782568915637247,-0.9682060769298871,1.7285780880065948,1.8296099036501356,-0.1345394540029761,-0.6708016942687725,1.4883829363947045,-1.0388430668153794,-1.2138052378626478,0.9106936751637431,1.8809344094194358,-0.5516282261829266,0.7527726742733629,0.7572295269982621,1.328048727065436,1,1,1,0,1,1,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\2530794180_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,0.17797126254886933,-1.7377006205382577,-1.7355511856466392,-1.133539089567704,0.2894556686844414,-0.31198808818415447,1.5913829867857492,-1.0865746516611239,1.0159264930228857,-1.3080565447046006,-1.1970769120522657,-0.7740910123049347,-1.140387711697136,-1.141054255605104,1.877092067029024,1.9091731959921066,-0.17234635441154522,-1.1651876924539495,0.5499023707788282,-2.313022528490016,-1.5501999267251412,-0.03903576596872589,1.4116387794790561,-0.2990292071826115,1.789642155909903,0.5207376426147678,1.8654785058532268,1,1,1,0,0,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\2990017953_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,-0.0478345583234457,-1.7377006205382577,-1.7355511856466392,-0.9636028451329157,0.2894556686844414,-0.11071408816865566,1.5913829867857492,-0.9152737850638963,1.0233224165599242,-1.3080565447046006,-1.2167439387475059,-0.7740910123049347,-1.1318719977325578,-1.1572397783879154,1.8926602656682054,1.5181160607108937,1.6706611311702781,-0.4760861885878493,1.646212751654412,0.5182696688705181,2.2685460321294895,0.1652910210925637,1.9644165820512425,-0.3868175226084298,2.0500658578371294,0.6960521862696475,1.9655139720694634,1,0,1,0,0,0,0,1
Balance Scale,Data\Input\Subsets\Balance Scale\1007268913_20260528_183150.csv,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,-0.09239387968958389,-1.7377006205382577,-1.7355511856466392,-0.9263146541134608,0.2894556686844414,-0.06725114126104936,1.5913829867857492,-0.8783687171963056,1.0246104853670823,-1.3080565447046006,-1.192932739440295,-0.7036729183047071,-1.102036260832313,-1.137638316626547,1.8738541386128815,1.5141431932497673,1.5904047136274924,-0.1777547771258325,1.9064995141198882,-1.0206963156842177,-0.5897415227637113,-0.561506642851065,0.5422575550714491,-0.7929888545390921,0.42867976210974207,1.0154890632128946,1.0237617160499108,1,1,1,0,1,0,1,1
Balance Scale,,-0.8831772733807914,1.1852726340968571,0.643549308787799,1.1331569588106292,0.76284805532291,0.6856210583423322,0.7684732793678402,1.2281363019592866,-0.050052718984203,-0.17186986872573928,-1.7377006205382577,-1.7355511856466392,-0.855817527698811,0.2894556686844414,0.014245692612583672,1.5913829867857492,-0.8092515642091656,1.047581045761409,-1.3080565447046006,-1.2049717768848829,-0.7740910123049347,-1.092680781649347,-1.1475566119905218,1.8833056258881937,1.9509079232868345,0.10497758297540044,-1.494531551042712,0.13725029391448562,-0.7283218790226286,-0.4683329683745364,0.1921761206523529,1.8154207634551218,-0.21957427654809394,1.7130279593340405,0.3956870017228205,1.83098451646935,1,0,1,0,0,0,0,1
Car evaluation,Data\Input\Subsets\Car evaluation\2903257547_20260528_183153.csv,-0.49226274254011326,0.11845411185158097,1.458041402722357,-0.9210042997937388,-0.7774604688727849,0.4165575626387818,-1.075862591114976,-0.9290086959615286,-0.09914817544917576,-0.22314211067267195,-1.38200923552403,0.8099752581285594,-0.32102310886835983,-0.6123759589397098,0.2915129829501257,0.47400912742103896,0.020329245786602026,-1.4086552820236478,-1.3080565447046006,-0.7714510626989223,-0.7740910123049347,-1.156102626453899,-0.7800273499219652,0.36744222273364807,1.0921972105898317,-1.6801524697997186,-1.1956777174896982,-1.1574991683777573,0.17751275763438135,0.8486309100855114,-1.146174249030767,0.5105100650973885,0.11884903935963397,0.703748736778404,0.08672797158878871,-0.21828003851751837,1,1,1,1,0,0,0,0
