dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,layer_normalisation,batch_normalisation,weight_decay,prune,dropout,baseline,weight_perturbation,weight_normalisation
Ann thyroid,0.34937233272754836,0.6461385620411202,1.4438303904547858,-0.529264094689703,0.9391053291235183,-1.0765322119683476,0.71878632977484,-1.2196925817833912,1.147808903107857,-0.44651373028943026,-0.8489708659500413,0.44651373028943026,-0.44651373028943026,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,1,0,0,0,0
Ann thyroid,0.5401430925680726,0.6461385620411202,1.4438303904547858,-0.529264094689703,0.9391053291235183,-1.0765322119683476,0.71878632977484,-1.2196925817833912,1.1584231844089605,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,1,0,0,0,0
Ann thyroid,0.7309138524085967,0.6461385620411202,1.4438303904547858,-0.529264094689703,0.9391053291235183,-1.0765322119683476,0.71878632977484,-1.2196925817833912,1.167788726733463,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,1,0,0,0,0
Ann thyroid,0.7309138524085967,0.6461385620411202,1.4438303904547858,-0.529264094689703,0.9391053291235183,-1.0765322119683476,0.71878632977484,-1.2196925817833912,1.167788726733463,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,1,0,0,1,0,1
Ann thyroid,0.5401430925680726,0.6461385620411202,1.4438303904547858,-0.529264094689703,0.9391053291235183,-1.0765322119683476,0.71878632977484,-1.2196925817833912,1.1584231844089605,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,1,1,0,0,0,0
Ann thyroid,-0.032169186953500045,0.6461385620411202,1.4438303904547858,-0.529264094689703,0.9391053291235183,0.03262218824146508,0.71878632977484,-1.2196925817833912,1.1216814414436038,-1.3395411908682908,-0.8489708659500413,-0.44651373028943026,-1.3395411908682908,0.46538783963305796,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,1,1,0,0,0,0,0
Ann thyroid,-0.22293994679402424,0.6461385620411202,1.4438303904547858,-0.529264094689703,0.9391053291235183,0.03262218824146508,0.71878632977484,-1.2196925817833912,1.3176374039255079,-0.44651373028943026,-0.8489708659500413,0.44651373028943026,-0.44651373028943026,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,1,1,0,0,0,1
Ann thyroid,1.4939968917706936,0.6461385620411202,-1.0982415282975986,-0.529264094689703,-1.0648432811400568,-1.0765322119683476,-1.1467659765110045,-1.218477717782786,0.9537191878876855,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,1,0,0,0,1
Ann thyroid,1.4939968917706936,0.6461385620411202,-0.2508842220468038,-0.529264094689703,-1.0648432811400568,-1.0765322119683476,-0.21398982336808223,-1.2191695174199877,0.9537191878876855,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,0,0,1,0,0
Ann thyroid,1.4939968917706936,0.6461385620411202,0.5964730842039909,-0.529264094689703,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-1.2201330954860898,0.9537191878876855,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,1,1,1,1,0,1
Ann thyroid,1.4939968917706936,0.6461385620411202,0.5964730842039909,-0.529264094689703,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-1.2195975010409241,0.9537191878876855,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,1,0,0,0,0
Ann thyroid,1.4939968917706936,0.6461385620411202,0.5964730842039909,-0.529264094689703,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-1.2198536161335842,0.9537191878876855,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,1,0,0,0,0
Ann thyroid,1.4939968917706936,0.6461385620411202,0.5964730842039909,-0.529264094689703,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-1.2196154344173593,1.075025259900293,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,1,0,0,0,0
Ann thyroid,1.4939968917706936,0.6461385620411202,0.5964730842039909,-0.529264094689703,0.9391053291235183,-1.0765322119683476,0.71878632977484,-1.2195377125536506,1.075025259900293,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,0,1,0,0,0,0
Ann thyroid,1.4939968917706936,0.6461385620411202,0.5964730842039909,-0.529264094689703,0.9391053291235183,-1.0765322119683476,0.71878632977484,-1.2198720723172403,1.075025259900293,-1.3395411908682908,-0.8489708659500413,0.44651373028943026,-1.3395411908682908,-0.9644181736974216,0.19245008972987526,-0.16937622427253507,-0.3832737964520794,-0.9251686183747457,-0.6380496987387311,-0.7878312508986816,-0.3009848282945643,0,0,1,1,0,0,0,0
Car evaluation,-1.3675645058371695,0.6461385620411202,-1.0982415282975986,-0.529264094689703,-0.06286897600826924,0.03262218824146508,-0.21398982336808223,-0.8475696511362202,-1.229790108339247,-0.44651373028943026,-0.8489708659500413,-0.44651373028943026,-0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,0,0,1,0,0,0,1
Car evaluation,-1.3675645058371695,0.6461385620411202,-0.2508842220468038,-0.529264094689703,0.9391053291235183,0.03262218824146508,-0.21398982336808223,-1.1374326143582136,-1.229790108339247,-0.44651373028943026,0.015250973639821145,-0.44651373028943026,-0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,0,0,0,1,0,0,0
Car evaluation,-1.3675645058371695,0.6461385620411202,-0.2508842220468038,-0.8920660950818381,-0.06286897600826924,0.03262218824146508,0.71878632977484,-1.145969438216575,-1.229790108339247,-1.3395411908682908,0.015250973639821145,-1.3395411908682908,-1.3395411908682908,-0.2495151670321818,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,0,0,0,0,0,0,1
Car evaluation,-1.5583352656776936,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,0.9391053291235183,1.1417765884512776,-0.21398982336808223,-1.145969438216575,-1.229790108339247,0.44651373028943026,-0.8489708659500413,-0.44651373028943026,0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,1,1,1,1,0,1,1,1
Car evaluation,-1.5583352656776936,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,0.9391053291235183,1.1417765884512776,-0.21398982336808223,-1.145969438216575,-1.229790108339247,-0.44651373028943026,-0.8489708659500413,-0.44651373028943026,-0.44651373028943026,1.1802908462982977,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,1,0,1,1,0,0,0
Car evaluation,-1.939876785358742,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,0.9391053291235183,2.25093098866109,-0.21398982336808223,-1.145969438216575,-1.229790108339247,0.44651373028943026,1.743694652819546,-0.44651373028943026,0.44651373028943026,1.1802908462982977,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,0,0,1,0,0,0,0
Car evaluation,-1.7491060255182178,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,0.9391053291235183,1.1417765884512776,-0.21398982336808223,-1.145969438216575,-1.229790108339247,-0.44651373028943026,0.8794728132296836,-0.44651373028943026,-0.44651373028943026,1.1802908462982977,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,0,0,1,0,0,0,0
Car evaluation,-1.7491060255182178,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,0.9391053291235183,1.1417765884512776,-0.21398982336808223,-1.145969438216575,-1.229790108339247,-0.44651373028943026,0.8794728132296836,-0.44651373028943026,-0.44651373028943026,1.1802908462982977,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,0,0,1,0,0,0,0
Car evaluation,-1.5583352656776936,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,0.9391053291235183,1.1417765884512776,-0.21398982336808223,-1.145969438216575,-1.229790108339247,-0.44651373028943026,-0.8489708659500413,-0.44651373028943026,-0.44651373028943026,1.1802908462982977,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,0,0,1,0,0,0,0
Car evaluation,-1.3675645058371695,0.6461385620411202,-1.9455988345483932,-0.8920660950818381,-1.0648432811400568,0.03262218824146508,-1.1467659765110045,-0.4554852791222726,-1.229790108339247,-0.44651373028943026,-0.8489708659500413,-0.44651373028943026,-0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,1,1,0,1,1,0,0,1
Car evaluation,-1.3675645058371695,0.6461385620411202,-1.0982415282975986,-0.16646209429756792,-1.0648432811400568,1.1417765884512776,-1.1467659765110045,-1.1472272402109156,-1.229790108339247,0.44651373028943026,0.015250973639821145,-0.44651373028943026,0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,1,0,0,1,0,0,1,1
Car evaluation,-1.3675645058371695,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,-0.06286897600826924,1.1417765884512776,-0.21398982336808223,-1.144393241960893,-1.229790108339247,0.44651373028943026,0.015250973639821145,-0.44651373028943026,0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,1,0,0,0,1,0,0,1
Car evaluation,-1.3675645058371695,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,-0.06286897600826924,1.1417765884512776,-0.21398982336808223,-1.1468163453453808,-1.229790108339247,-0.44651373028943026,0.8794728132296836,-0.44651373028943026,-0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,0,0,0,1,0,0,0,0
Car evaluation,-1.3675645058371695,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,-0.06286897600826924,1.1417765884512776,-0.21398982336808223,-1.146297964790372,-1.229790108339247,-0.44651373028943026,0.015250973639821145,-0.44651373028943026,-0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,1,0,0,0,0,0,0,0
Car evaluation,-1.3675645058371695,0.6461385620411202,-0.2508842220468038,-0.16646209429756792,-0.06286897600826924,1.1417765884512776,-0.21398982336808223,-1.145828500086838,-1.229790108339247,0.44651373028943026,0.015250973639821145,-0.44651373028943026,0.44651373028943026,0.46538783963305796,-0.5773502691896257,-0.29026688816171087,1.3542340807973472,-0.9251686183747457,-0.6380496987387311,0.1465732559811501,-0.983217105762243,1,0,0,0,0,0,0,0
Churn,0.5401430925680726,-0.0472808171512007,0.5964730842039909,-0.8920660950818381,0.9391053291235183,-1.0765322119683476,1.6515624829177622,-0.859407669490976,0.5215663063427718,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,1.1802908462982977,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,1.112455372089645,0.06220645324758664,0.5964730842039909,-0.8920660950818381,-0.06286897600826924,-1.0765322119683476,1.6515624829177622,-0.859407669490976,0.6472617428032037,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,0.34937233272754836,-0.09350877576402193,0.5964730842039909,-0.8920660950818381,0.9391053291235183,-1.0765322119683476,1.6515624829177622,-0.859407669490976,0.6383234006549063,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,1.1802908462982977,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,-0.032169186953500045,0.07717907142177995,0.5964730842039909,-0.8920660950818381,0.9391053291235183,-1.0765322119683476,1.6515624829177622,-0.859407669490976,0.7297695164797952,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,1.1802908462982977,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,0.7309138524085967,0.2110518927439776,0.5964730842039909,-0.8920660950818381,0.9391053291235183,-1.0765322119683476,1.6515624829177622,-0.859407669490976,0.71824269515733,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,0.9216846122491209,0.029765780536835096,0.5964730842039909,-0.8920660950818381,0.9391053291235183,-1.0765322119683476,1.6515624829177622,-0.859407669490976,0.6100186505186314,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,-0.6044814664750726,0.2763148931385491,0.5964730842039909,-0.8920660950818381,0.9391053291235183,-1.0765322119683476,1.6515624829177622,-0.859407669490976,0.8081519014725569,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,1.8951938529635375,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,1.3032261319301695,0.09140305868726341,-1.0982415282975986,-0.8920660950818381,-1.0648432811400568,-1.0765322119683476,-0.21398982336808223,-0.8608655879850389,0.680780525859319,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,0,0,0,1,0,0,0,0
Churn,1.3032261319301695,0.09140305868726341,-0.2508842220468038,-0.8920660950818381,-1.0648432811400568,-1.0765322119683476,0.71878632977484,-0.8589225607210441,0.680780525859319,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,1.3032261319301695,0.09140305868726341,-0.2508842220468038,-0.8920660950818381,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-0.8584559316470716,0.680780525859319,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,1.3032261319301695,0.09140305868726341,0.5964730842039909,-0.8920660950818381,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-0.8598681249634201,0.680780525859319,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,1.3032261319301695,0.09140305868726341,0.5964730842039909,-0.8920660950818381,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-0.8596446221484401,0.680780525859319,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,1.3032261319301695,0.09140305868726341,0.5964730842039909,-0.8920660950818381,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-0.8598954004704752,0.680780525859319,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,1.3032261319301695,0.09140305868726341,0.5964730842039909,-0.8920660950818381,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-0.8596368565506355,0.680780525859319,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
Churn,1.3032261319301695,0.09140305868726341,0.5964730842039909,-0.8920660950818381,-0.06286897600826924,-1.0765322119683476,0.71878632977484,-0.8596411845820925,0.680780525859319,-1.3395411908682908,-0.8489708659500413,-1.3395411908682908,-1.3395411908682908,0.46538783963305796,-0.5773502691896257,2.105566268914682,0.19589549596439618,0.6879458957145547,0.6753926679888282,1.7039141007808694,-0.3009848282945643,1,1,0,1,1,1,1,1
